Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 01-01-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4;NO3 > NO5;NO5 > NO3
02-03-2020;06 - 07;0;2,6;7;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;148,7;0;0;;;;;5,5;0;;;;;0;131,1;26,8;0;;;12,6;0;0;7,5;;;;;0;0;;
02-03-2020;07 - 08;27,9;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;21;0;0;;;;;9;0;;;;;0;24,1;65,9;0;;;40,2;0;0;154,8;;;;;0;29,5;;
02-03-2020;08 - 09;0;26,9;0;0;0;0,2;109,6;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;35;0;0;;;;;0;12;;;;;0;89,2;173,8;0;;;50;0;0;78;;;;;0;0;;
02-03-2020;09 - 10;54;0;0;0;81,2;0;37,4;0;0;0;0;0;;;0;0;50;0;0;0;0;0;121,4;0;0;0;;;;;0;20;;;;;34,9;0;128,3;0;;;173,2;0;0;218,9;;;;;0;0;;
02-03-2020;10 - 11;41,4;0;0;0;53;0;0;0;0;0;0;0;;;0;0;83,9;0;0;0;20;0;133,6;0;0;0;;;;;0;6,1;;;;;0;105,5;176,2;0;;;66,7;0;0;67,7;;;;;0;0;;
02-03-2020;11 - 12;4;0;0;0;0;0;0;0;0;0;0;0;;;0;0;116;0;0;0;24;0;0;144,2;0;0;;;;;0;1;;;;;0;50,1;0;68,8;;;5;0;0;2,7;;;;;0;0;;
02-03-2020;12 - 13;4,9;0;0;0;0;0;0;0;0;0;0;0;;;0;0;105,1;0;0;0;66;0;0;614,7;0;0;;;;;0;0;;;;;0;29,5;0;520,6;;;5;0;0;4;;;;;0;0;;
02-03-2020;13 - 14;5,4;0;0;0;0;0;0;0;0;0;0;0;;;0;0;134,1;0;0;0;60;0;0;99,5;0;0;;;;;0;0;;;;;19,3;0;0;112,3;;;0;0;0;0;;;;;0;0;;
02-03-2020;14 - 15;138,3;0;0;0;0;0;0;0;0;0;0;0;;;0;0;94,1;0;0;0;60;0;127,1;0;0;0;;;;;0;0;;;;;0;81,5;41,6;0;;;0;129,3;112,5;0;;;;;0;129,3;;
02-03-2020;15 - 16;136,3;0;0;0;0;0;110,8;0;0;0;0;5,4;;;0;0;153,9;0;25;0;35;0;0;74,5;0;0;;;;;17,9;0;;;;;0;111;0;100,6;;;0;105,7;96,5;0;;;;;0;159,5;;
02-03-2020;16 - 17;0;29,3;0;0;0;8,3;274,1;0;0;0;0;59,7;;;0;0;120,2;0;61,9;0;33;0;148,7;0;0;0;;;;;0;0;;;;;34,8;0;252,2;0;;;10;0;0;18,9;;;;;0;0;;
02-03-2020;17 - 18;16,7;0;0;0;11,7;0;322,9;0;0;0;0;100,6;;;0;0;170;0;5;0;21;0;236;0;0;0;;;;;25;0;;;;;36,7;0;206,7;0;;;5;0;0;14,9;;;;;0;0;;
02-03-2020;18 - 19;298,8;0;0;0;254,9;0;117;0;0;0;0;93,5;;;0;0;170;0;0;0;22;0;301,1;0;0;0;;;;;0;11;;;;;102,9;0;65,3;0;;;0;16,8;0;63,6;;;;;0;56,8;;
02-03-2020;19 - 20;278,8;0;0;0;234,9;0;0;0;0;0;0;117,7;;;0;0;70;0;0;0;8;0;92,7;0;0;0;;;;;0;1,3;;;;;120,4;0;0;62,8;;;93,6;0;0;102,8;;;;;0;63,9;;
02-03-2020;20 - 21;0;0;0;0;0;0,6;0;0;0;0;193;0;;;0;0;30;0;60;0;6;0;0;41,5;0;0;;;;;0;2,6;;;;;0;109,4;14,4;0;;;0;114;110,3;0;;;;;0;114;;
02-03-2020;21 - 22;0;5,9;0;0;0;0;0;0;0;0;0;0;;;0;0;55;0;55;0;4;0;13,5;0;0;0;;;;;1;0;;;;;0;0;87,7;0;;;6,6;0;0;5,1;;;;;6,6;0;;
02-03-2020;22 - 23;0;0;82,5;0;0;0;0;0;0;0;0;0;;;45;0;68,1;0;0;0;0;0;0;0;0;0;;;;;0;0;;;;;0;2,7;43,5;0;;;4;0;3,1;0;;;;;4;0;;
02-03-2020;23 - 00;0;17,2;27,2;0;0;0;0;0;0;0;0;0;;;25;0;28,4;0;0;0;0;0;0;0;0;0;;;;;5;0;;;;;0;0;73,4;0;;;21,6;0;0;16,2;;;;;21,6;0;;
03-03-2020;00 - 01;0;0;81,7;0;0;0;0;0;41,5;0;66,9;0;;;0;0;0;0;22;0;0;0;0;53,1;;;;;;;0;11,4;;;;;0;0;6,9;0;;;0;0,4;4,3;0;;;;;0;0;;
03-03-2020;01 - 02;0;0;6;0;0;0;0;0;53,4;0;37,6;0;;;0;0;35;0;28;0;0;0;0;45,2;;;;;;;0;41,4;;;;;0;0;0;36,2;;;0;0,1;2,1;0;;;;;0;0;;
03-03-2020;02 - 03;0;11,3;0;47,9;0;0;0;0;153;0;0;36;;;49;0;35;0;0;0;15;0;0;78,3;;;;;;;0;102,6;;;;;0;44,2;0;39,5;;;0;33,9;35,9;0;;;;;0;33,6;;
03-03-2020;03 - 04;0;2,3;65,6;0;0;0;0;0;99,6;0;0;0;;;65;0;34;0;10;0;0;0;0;118,7;;;;;;;29,8;0;;;;;0;0;0;119,6;;;7,4;0;0;7,3;;;;;0;0;;
03-03-2020;04 - 05;0;1;15,7;0;0;0;0;0;0;0;0;0;;;45;0;35;0;0;0;2;0;0;123,7;;;;;;;65;0;;;;;0;0;0;116,2;;;4,7;0;0;5,1;;;;;0;0;;
03-03-2020;05 - 06;0;0;3;0;0;0;0;0;0;0;0;0;;;0;0;35;0;0;0;0;0;0;21,6;;;;;;;35;0;;;;;11,3;0;0;13,9;;;0;0;0;1,2;;;;;0;0;;
03-03-2020;06 - 07;0;1,4;36;0;0;0;0;0;0;0;0;0;;;0;0;37;0;28,2;0;1,8;0;0;21,6;;;;;;;42,2;0;;;;;28;0;0;13,9;;;31,6;0;0;32,6;;;;;0;3,4;;
03-03-2020;07 - 08;74;0;0;0;0;0;0;0;0;0;0;0;;;0;0;56;0;0;0;1;0;40,4;0;;;;;;;29;0;;;;;83,1;0;0;8,6;;;58,7;0;0;57;;;;;8,7;0;;
03-03-2020;08 - 09;88,4;0;0;0;0;0;211,6;0;0;0;0;0;;;0;0;62;0;30;0;0;0;0;0;;;;;;;0;0;;;;;0;2,9;0;0;;;0;24,4;24,9;0;;;;;0;86,6;;
03-03-2020;09 - 10;88,3;0;0;0;0;0;175;0;0;0;0;0;;;0;0;41;0;15;0;6;0;0;0;;;;;;;0;0;;;;;0;51,5;0;0;;;0;38,9;38,7;0;;;;;0;140;;
03-03-2020;10 - 11;105;0;0;0;0;0;128;0;0;0;0;0;;;0;0;30;0;5;0;8;0;12,9;0;;;;;;;0;5,5;;;;;0;52;0;0;;;0;90,9;0;12,4;;;;;0;94;;
03-03-2020;11 - 12;221,6;0;0;0;0;0;0;139,3;0;0;0;0;;;0;0;17,1;0;9;0;4;0;0;0;;;;;;;7,4;0;;;;;0;23,7;0;0;;;0;76,2;0;33;;;;;0;242;;
03-03-2020;12 - 13;155;0;26,2;0;0;0;0;278,2;0;0;0;0;;;0;0;21;0;0;0,1;0;0;0;0;;;;;;;16,9;0;;;;;63,3;0;0;0;;;0;6,9;0;99,5;;;;;0;178,1;;
03-03-2020;13 - 14;260,1;0;117,9;0;0;15;0;715;0;0;0;20,8;;;0;0;0;60;0;20;0;0;0;0;;;;;;;114;0;;;;;55;0;0;0;;;0;13;0;86,5;;;;;0;148,1;;
03-03-2020;14 - 15;311,3;0;212,3;0;0;0;0;715;0;0;0;0;;;0;0;0;60;0;0;0;5;0;80,5;;;;;;;148,5;0;;;;;76,3;0;8,8;0;;;38;0;0;104,7;;;;;0;141;;
03-03-2020;15 - 16;0;20,5;265,8;0;0;5;0;572,3;0;0;0;0;;;0;0;0;35;0;4;0;10;0;330,6;;;;;;;173,5;0;;;;;105,4;0;27,8;0;;;66,7;0;0;143,8;;;;;63,8;0;;
03-03-2020;16 - 17;0;107,6;159,6;0;0;3,4;0;560,1;0;0;0;3,6;;;0;0;0;14;5;0;0;15;0;448,7;;;;;;;102,6;0;;;;;67,5;0;106,7;0;;;39,2;0;0;97,6;;;;;33,6;0;;
03-03-2020;17 - 18;0;125,6;0;0;0;0;0;636,4;0;0;0;0;;;0;0;0;0;24,6;0;0;0;0;286,5;;;;;;;45,8;0;;;;;122;0;225,7;0;;;98,6;0;0;149,2;;;;;39,7;0;;
03-03-2020;18 - 19;0;226,5;472,9;0;206,4;0;0;36,4;0;0;0;50,2;;;0;130,5;0;332,9;10;0;0;40;0;116,2;;;;;;;40;0;;;;;115,2;0;279,3;0;;;72,8;0;0;127;;;;;47,6;0;;
03-03-2020;19 - 20;0;0;0;0;0;217,5;0;36,4;0;0;0;116,8;;;0;150;0;1;50;0;0;0;0;181,3;;;;;;;20;0;;;;;10,1;0;0;65,3;;;0;1,8;0;75;;;;;0;278,6;;
03-03-2020;20 - 21;0;91,1;662,5;0;0;0;0;0;0;0;0;8,4;;;0;0;0;121;17;0;0;0;0;280,5;;;;;;;573;0;;;;;0;0;0;64,6;;;31,9;0;0;39,4;;;;;21,3;0;;
03-03-2020;21 - 22;0;70,2;905,8;0;0;0;0;0;0;0;121,2;0;;;0;0;0;277,9;0;0,9;0;22,9;0;216,2;;;;;;;544,9;0;;;;;0;0;0;29,3;;;34,9;0;0;41;;;;;32,9;0;;
03-03-2020;22 - 23;0;55,9;828,3;0;0;0;0;0;0;1;174,4;0;;;0;0;0;193,9;0;16;0;85,4;0;250,8;;;;;;;532;0;;;;;0;0;18,4;0;;;34,1;0;0;42,2;;;;;32,5;0;;
03-03-2020;23 - 00;0;0;535;0;0;0;0;0;196,3;0;141,9;0;;;0;0;0;186,4;0;27;0;111,4;0;60,7;;;;;;;205,7;0;;;;;0;266,9;48,3;0;;;0;170,5;161,9;0;;;;;0;36;;
04-03-2020;00 - 01;0;0;0;30;53,6;0;0;0;0;53;289,1;0;;;0;0;0;0;0;49;0;0;0;95,4;;;;;;;0;78;;;;;0;273,9;0;27,7;;;0;256,4;264,3;0;;;;;0;0;;
04-03-2020;01 - 02;0;0;0;25,9;68,1;0;0;0;0;49,7;226,1;0;;;0;0;4;0;0;54;0;0;0;71,7;;;;;;;0;96,3;;;;;0;254;0;43;;;0;241,9;249,3;0;;;;;0;0;;
04-03-2020;02 - 03;0;0;0;43;18;0;0;0;0;33,9;258,5;0;;;0;0;0;0;0;41,5;0;10,5;0;29,6;;;;;;;0;124,6;;;;;0;301;0;46;;;0;292;288,3;0;;;;;0;0;;
04-03-2020;03 - 04;0;0;0;40,4;38,6;0;0;0;0;18,2;301,9;0;;;0;0;0;0;0;44,7;0;11,4;0;33,5;;;;;;;0;137,1;;;;;0;302,9;0;63,9;;;0;292;292,4;0;;;;;0;0;;
04-03-2020;04 - 05;0;0;14;0;38;0;0;0;0;247,1;355,8;0;;;0;0;0;21,9;0;14,1;0;0;0;38;;;;;;;0;13,8;;;;;0;268,6;0;114,2;;;0;288,6;284,1;0;;;;;0;0;;
04-03-2020;05 - 06;0;0;0;123,4;223,6;0;0;0;0;0;117;0;;;0;0;0;119,6;0;11;0;0;0;0;;;;;;;0;200;;;;;0;439,2;0;247;;;0;419,6;420,7;0;;;;;9;0;;
04-03-2020;06 - 07;0;31,1;0;0;0;0;0;0;0;0;62,7;0;;;0;0;0;0;0;0;0;0;0;109,6;;;;;;;0;0;;;;;0;26,8;0;186,5;;;0;18,9;18,6;0;;;;;9;0;;
04-03-2020;07 - 08;0;7,6;0;0;0;16;0;14,2;0;0;421,8;0;;;0;0;0;0;0;0;0;6,5;0;29,3;;;;;;;0;0;;;;;0;334,3;0;65,7;;;0;333,7;339,1;0;;;;;0;48,2;;
04-03-2020;08 - 09;0;121,7;0;0;0;0,2;0;41,3;0;0;82,1;0;;;0;0;0;0;0;0;0;0;0;264,4;;;;;;;67,5;0;;;;;0;10,9;55,2;0;;;0;7,5;19,1;0;;;;;1,4;0;;
04-03-2020;09 - 10;0;50,2;0;0;0;0;0;5;0;0;158,1;0;;;0;0;0;6,5;0;0;0;1,5;0;190,5;;;;;;;51,5;0;;;;;0;44,5;53,7;0;;;0;53;62,2;0;;;;;0;12,1;;
04-03-2020;10 - 11;238,5;0;0;0;0;21,5;0;162,9;0;0;622,2;0;;;0;0;0;51;0;0;0;1,5;115,3;0;;;;;;;20;0;;;;;0;448;0;148,4;;;0;425,3;429,9;0;;;;;0;280,8;;
04-03-2020;11 - 12;344,7;0;0;0;0;40,8;0;5;0;0;682,5;0;;;0;0;0;40,1;0;0;0;0;0;28,9;;;;;;;20;0;;;;;0;467,5;0;172,7;;;0;438,5;441,8;0;;;;;0;449,3;;
04-03-2020;12 - 13;360,8;0;0;0;0;0;0;50,8;0;0;471,8;0;;;0;0;0;0;0;0;0;0;126,1;0;;;;;;;0;0;;;;;0;440,6;0;305,5;;;0;430;433,7;0;;;;;0;436;;
04-03-2020;13 - 14;83,3;0;0;0;0;0;0;0;0;0;448,3;0;;;0;0;0;0;0;0;0;5;7,4;0;;;;;;;0;0;;;;;0;233,7;0;133,2;;;0;178,7;184,5;0;;;;;0;189,1;;
04-03-2020;14 - 15;0;0;0;0;0;17,9;0;0;0;0;267,3;0;;;0;0;0;0;0;0;0;0;17,6;0;;;;;;;0;0;;;;;0;108,3;0;76,9;;;0;51,2;57;0;;;;;0;61;;
04-03-2020;15 - 16;0;75,7;0;0;0;0;0;0;0;0;201,7;0;;;0;0;0;0;0;0;0;0;0;16,6;;;;;;;0;0;;;;;0;47,2;7,7;0;;;0;0,5;6,4;0;;;;;0;8,2;;
04-03-2020;16 - 17;0;0;0;0;0;0;0;0;0;0;341,7;0;;;0;0;0;0;0;0;0;10;239,8;0;;;;;;;0;0;;;;;0;313,1;43,8;0;;;0;230,3;241;0;;;;;0;234;;
04-03-2020;17 - 18;268,2;0;0;0;0;4,9;0;29,2;0;0;632;0;;;0;0;0;0;0;0,2;0;0;332,8;0;;;;;;;8;0;;;;;0;549,6;0;1,9;;;0;484,9;498,6;0;;;;;0;488,2;;
04-03-2020;18 - 19;212,9;0;673,5;0;591,8;0;570,8;0;0;0;740,8;0;;;0;750;0;338,6;0;20,2;0;150;194,8;0;;;;;;;97,9;0;;;;;0;487,9;0;71,6;;;0;396,7;407,1;0;;;;;0;421,3;;
04-03-2020;19 - 20;0;0;0;0;124,4;0;115;0;0;0;145,1;0;;;0;150;0;10;0;0;0;3;147,1;0;;;;;;;8;0;;;;;0;99,8;0;22;;;0;5,6;18,3;0;;;;;72;0;;
04-03-2020;20 - 21;0;21,5;0;0;0;0;0;0;0;0;0;47,6;;;0;0;0;1;0;19;0;8,5;0;82,9;;;;;;;0;10;;;;;0;0;0;67,4;;;95,8;0;0;84,7;;;;;0;1,7;;
04-03-2020;21 - 22;0;12;0;0;0;0;0;0;0;0;30,1;0;;;0;0;0;7;0;20;0;0;0;60,7;;;;;;;0;25;;;;;0;0;0;34,3;;;97,7;0;0;80,1;;;;;16,1;0;;
04-03-2020;22 - 23;0;13,8;0;47;0;0;0;0;0;3;116,1;0;;;0;0;0;0;0;0;0;10,5;15,7;0;;;;;;;0;22;;;;;0;0;7,5;0;;;91;0;0;74,1;;;;;23;0;;
04-03-2020;23 - 00;0;0;0;28,6;32,1;0;0;0;0;3;104,9;0;;;0;0;0;8;0;10;0;17;0;2,3;;;;;;;0;11,1;;;;;0;0;0;20,2;;;89,6;0;0;67,9;;;;;0;0;;
05-03-2020;00 - 01;0;0;34,6;0;94,9;0;0;0;0;53;5,9;0;;;0;0;0;0;0;0;2,3;0;0;43,4;;;;;;;5,9;0;;;;;0;0;0;52,4;;;32,7;0;0;32,4;;;;;0;0;;
05-03-2020;01 - 02;0;0;32;0;116,2;0;0;0;32,5;0;0;38,3;;;9;0;0;0;4,8;0;0;1,5;0;1,5;;;;;;;0;33,1;;;;;0;0;0;97,7;;;23,8;0;0;25,3;;;;;0;0;;
05-03-2020;02 - 03;0;22;23;0;100,9;0;0;0;50,2;0;10,6;0;;;7;0;0;0;0;30;10;0;0;19,9;;;;;;;0;43,9;;;;;0;76,1;0;73,7;;;0;47,7;43,5;0;;;;;0;0;;
05-03-2020;03 - 04;0;46,4;2;0;29,1;0;0;0;0;28,9;79,8;0;;;9;0;0;0;0;0;15;0;0;0;;;;;;;0;40;;;;;0;54;0;33,5;;;0;18,2;16,3;0;;;;;0;7,6;;
05-03-2020;04 - 05;0;53,9;0;19,5;0;0;0;0;0;58,9;37,4;0;;;10;0;0;0;10;0;0;0;0;17,2;;;;;;;0;24,1;;;;;0;0;0;95,3;;;17,3;0;0;19;;;;;52,8;0;;
05-03-2020;05 - 06;0;0;0;75;0;0;0;0;0;0;0;0;;;8;0;0;0;0;20;20;0;173;0;;;;;;;0;160;;;;;0;0;0;18,1;;;19,9;0;0;15,6;;;;;0;0;;
05-03-2020;06 - 07;0;11,6;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;10;0;3;173;0;;;;;;;0;18;;;;;0;0;0;18,1;;;11,6;0;0;13,2;;;;;11,6;0;;
05-03-2020;07 - 08;0;36,2;0;0;0;17;0;241,4;0;0;235,8;0;;;0;0;0;6;0;0;0;2;77,9;0;;;;;;;3;0;;;;;0;69,3;0;43,5;;;0;55,8;56,5;0;;;;;0;55,8;;
05-03-2020;08 - 09;0;41;0;0;21,4;0;0;272,3;0;0;163,3;0;;;0;0;0;2;0;27;0;2;38,9;0;;;;;;;0;16;;;;;0;22,4;0;32;;;1,3;0;0;1,1;;;;;0;18,7;;
05-03-2020;09 - 10;0;50,5;0;0;59,4;0;0;374,7;0;0;268,7;0;;;0;0;0;22;0;34,9;0;4;66,1;0;;;;;;;5,9;0;;;;;0;21;35,8;0;;;0,3;0;0;1,2;;;;;0,3;0;;
05-03-2020;10 - 11;0;48,7;0;0;13;0;0;245,6;0;0;277,9;0;;;0;0;0;46;0;0;0;0;8,6;0;;;;;;;25;0;;;;;0;54,1;39;0;;;0;42,9;43,6;0;;;;;0;34,8;;
05-03-2020;11 - 12;204,5;0;0;0;0;0;0;0;0;0;257,5;0;;;0;0;0;69;50;0;0;0;307,6;0;;;;;;;0;3;;;;;0;114,9;0;8,8;;;0;124,7;122,6;0;;;;;0;121,7;;
05-03-2020;12 - 13;115,9;0;0;0;0;24,5;0;28,1;0;0;309,8;0;;;0;0;0;70;50;0;0;8,3;228,6;0;;;;;;;4,6;0;;;;;0;45,7;0;29;;;0;61,1;54,7;0;;;;;0;52,9;;
05-03-2020;13 - 14;0;195,9;0;0;0;61,5;0;158,2;0;0;176;0;;;0;0;0;60;50;0;0;7,6;0;107,7;;;;;;;13,2;0;;;;;52,7;0;7,3;0;;;39,7;0;0;54;;;;;50,2;0;;
05-03-2020;14 - 15;0;84;0;0;0;7,4;0;81,1;0;0;108,4;0;;;0;0;0;20;50;0;0;6,5;26;0;;;;;;;6,7;0;;;;;59,4;0;17,5;0;;;30,3;0;0;39,2;;;;;34,7;0;;
05-03-2020;15 - 16;792,6;0;800;0;901,2;0;518,9;0;0;0;295,5;0;;;0;750;0;222,8;47;0;14,8;0;632,9;0;;;;;;;279,2;0;;;;;62,6;0;0;242,2;;;65,3;0;0;75;;;;;68,1;0;;
05-03-2020;16 - 17;467,2;0;800;0;588,7;0;736,5;0;0;0;225,6;0;;;0;750;0;233,1;18;0;70;0;574;0;;;;;;;336,2;0;;;;;45,2;0;59,9;0;;;34,7;0;0;33,9;;;;;37,2;0;;
05-03-2020;17 - 18;280,3;0;800;0;363,5;0;1179,8;0;0;0;0;0;;;0;750;0;270,8;57,5;0;28,6;0;272,1;0;;;;;;;260;0;;;;;58;0;0;8,9;;;31,8;0;0;28,1;;;;;24,5;0;;
05-03-2020;18 - 19;203;0;800;0;372,7;0;1140,7;0;0;0;7;0;;;0;750;0;251,8;34;0;34,8;0;162;0;;;;;;;275;0;;;;;156,8;0;0;0;;;143,3;0;0;144,7;;;;;119,1;0;;
05-03-2020;19 - 20;0;16,3;0;0;22;0;279,3;0;0;0;18,3;0;;;0;150;0;20;0;0;0;0;280,3;0;;;;;;;0;35;;;;;15,7;0;103,7;0;;;0;6,5;1,8;0;;;;;0;4,7;;
05-03-2020;20 - 21;0;16,5;0;0;0;10,4;138,4;0;0;0;7;0;;;0;0;0;0;0;0;0;0;161,3;0;;;;;;;0;30,9;;;;;0;6,8;3;0;;;0;4,7;0;3;;;;;0;2,7;;
05-03-2020;21 - 22;0;0;0;0;0;0;0;0;0;0;11,6;0;;;0;0;0;3,8;7,5;0;0;0;0;0;;;;;;;0;57,5;;;;;49,9;0;0;62;;;0;52,2;0;29,4;;;;;0;50,4;;
05-03-2020;22 - 23;0;0;22,8;0;0;0;0;0;0;0;0;0;;;0;0;0;10;16;0;0;0;0;72,9;;;;;;;0;8,2;;;;;0;97,3;0;122,5;;;0;114,4;94,7;0;;;;;0;112,9;;
05-03-2020;23 - 00;0;0;211,5;0;221,5;0;0;0;0,1;0;0;0;;;0;0;0;12;0;0;0;27,5;0;39,8;;;;;;;155;0;;;;;0;220,7;0;88,1;;;0;231;228;0;;;;;0;132,9;;
06-03-2020;00 - 01;0;0,7;367,6;0;0;0;0;0;0;0;377,1;0;;;0;0;0;45;0;0;0;0;0;21,9;0;0;;;;;296,1;0;;;;;0;399,9;0;67,1;;;0;420,4;416,7;0;;;;;0;0;;
06-03-2020;01 - 02;0;56,7;413,5;0;40,8;0;0;0;0;1,6;448,7;0;;;0;0;0;21;0;0;5;0;0;0;0;0;;;;;297,5;0;;;;;0;506,3;86,9;0;;;0;501,3;499,2;0;;;;;0;9,3;;
06-03-2020;02 - 03;0;1,6;322,6;0;104,1;0;0;115,7;0;0;395,6;0;;;0;0;0;11;0;0;18;0;0;0;0;7;;;;;210,9;0;;;;;0;405,9;7,1;0;;;0;409,6;407,5;0;;;;;0;0;;
06-03-2020;03 - 04;0;8,8;178,9;0;98;0;0;219,2;0;0;303,6;0;;;0;0;0;191,7;0;0;13;0;0;0;0;7;;;;;36,6;0;;;;;0;334,9;0;6,3;;;0;318,4;319,2;0;;;;;0;0;;
06-03-2020;04 - 05;0;72,1;0;202,4;55,9;0;0;279,8;0;0;0;0;;;0;0;0;4;10;0;10;0;0;0;0;7;;;;;75,9;0;;;;;9,8;0;37,2;0;;;0;76,2;0;8,6;;;;;0;0;;
06-03-2020;05 - 06;0;70,4;0;68,1;60;0;0;197,7;0;0;0;0;;;0;0;5,5;0;0;0;4;0;0;0;0;6;;;;;93,6;0;;;;;0;16,5;79,7;0;;;0;85,8;2,3;0;;;;;0;0;;
06-03-2020;06 - 07;0;18,5;0;0;138,6;0;0;124,6;0;0;0;0;;;0;0;0;0;0;0;13;0;0;0;0;9;;;;;0;0;;;;;0;129,1;7,8;0;;;0;111,8;112,3;0;;;;;0;0;;
06-03-2020;07 - 08;0;14,9;0;0;0;11,9;142,6;0;0;0;0;0;;;0;0;0;0;10;0;11,5;0;499,9;0;0;0;;;;;10;0;;;;;9,6;0;466,8;0;;;0;0;0;0,8;;;;;0;0;;
06-03-2020;08 - 09;10,3;0;0;0;13,2;0;141,3;0;0;0;0;0;;;0;0;0;0;0;0;15;0;475,1;0;0;0;;;;;70,4;0;;;;;0;0;429,9;0;;;0,2;0;0;0,9;;;;;0;0;;
06-03-2020;09 - 10;0;13;0;0;0,2;0;111,6;0;0;0;0;0;;;0;0;0;60;12;0;0;0;555,9;0;0;0;;;;;50;0;;;;;13,9;0;586,4;0;;;28,1;0;0;28,9;;;;;0;0;;
06-03-2020;10 - 11;0;27;0;0;474,8;0;72,1;0;0;0;0;0;;;0;550;0;74;16;0;0;0;81,8;0;0;0;;;;;20;0;;;;;9,5;0;192,4;0;;;32,7;0;0;33,7;;;;;0;0;;
06-03-2020;11 - 12;128,3;0;0;0;413,1;0;89,8;0;0;0;0;0;;;0;550;0;81,9;0;0;7,4;0;0;0;0;0;;;;;0;0;;;;;0;2,1;76,2;0;;;6,7;0;0;7,7;;;;;0;0;;
06-03-2020;12 - 13;272,4;0;0;0;309,4;0;0;0;0;0;0;0;;;0;550;0;35;0;0;0;0;0;0;0;0;;;;;5;0;;;;;34,6;0;0;107;;;21,6;0;0;22,1;;;;;0;0;;
06-03-2020;13 - 14;48;0;0;0;107,5;0;0;0;0;0;0;0;;;0;276;0;8,8;40;0;0;0;0;0;0;0;;;;;67,2;0;;;;;0,6;0;133,6;0;;;0;0,3;2;0;;;;;0;0,3;;
06-03-2020;14 - 15;58,5;0;0;0;74,7;0;0;0;0;0;0;0;;;0;207,4;5,1;0;0;0;0;0;0;0;0;0;;;;;29,3;0;;;;;0;0;0;19,6;;;0;40,7;45;0;;;;;0;40,7;;
06-03-2020;15 - 16;18,3;0;0;42,9;3;0;0;0;0;0;0;0;;;0;197,5;35;0;0;0;0;0;0;0;0;0;;;;;30;0;;;;;0;1,5;31,7;0;;;0;25,4;30,1;0;;;;;0;25,4;;
06-03-2020;16 - 17;31,8;0;0;0;20,6;0;0;0;0;0;0;0;;;0;292,3;10,4;0;2;0;16,2;0;0;0;0;0;;;;;56;0;;;;;0;43,8;104,7;0;;;0;38,7;42,7;0;;;;;0;38,7;;
06-03-2020;17 - 18;161,6;0;0;0;342,4;0;0;0;0;0;0;0;;;0;550;0;30;0;0;7;0;0;122,3;0;0;;;;;52;0;;;;;6,6;0;119;0;;;0;7,9;13,6;0;;;;;0;13,2;;
06-03-2020;18 - 19;89,1;0;0;0;274,8;0;187,5;0;0;0;0;0;;;0;550;0;46;0;0;37;0;0;19,8;0;0;;;;;70;0;;;;;15,8;0;15,3;0;;;10;0;0;5,2;;;;;0;0;;
06-03-2020;19 - 20;0;0;0;0;0;0;0;0;0;0;169,3;0;;;0;550;0;48,6;0;5;5;0;0;337,2;0;0;;;;;50;0;;;;;0;47,2;0;150,4;;;2,3;0;0;2,5;;;;;0,3;0;;
06-03-2020;20 - 21;23,2;0;0;28,3;0;0;0;0;0;0;123,4;0;;;0;392,4;0;46;0;0;24;0;0;121,7;0;0;;;;;68,6;0;;;;;0;0;0;38,4;;;30,6;0;0;32,6;;;;;0;0;;
06-03-2020;21 - 22;0;0;0;44,7;77;0;0;0;0;0;0;0;;;0;215,9;0;40;0;0;30,5;0;0;134;0;0;;;;;75,6;0;;;;;0;8,4;0;31,4;;;21,1;0;0;22,3;;;;;0;0;;
06-03-2020;22 - 23;0;0;65,5;0;195,4;0;0;0;0;7;307,3;0;;;0;540,9;0;106;0;5,5;15;0;0;174;0;0;;;;;96,5;0;;;;;0;350,5;0;236,5;;;0;309,6;312,6;0;;;;;175,4;0;;
