Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 11-01-2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4;NO3 > NO5;NO5 > NO3
19-04-2016;23 - 00;0;2,3;194,5;0;34,7;0;0;0;0;0;5;0;0;0;0;0;0;2,5;0;0;0;0;528,5;0;0;0;0;0;0;0;16;0;0;0;0;0;10;0;389,1;0;0;0;0;0;0;0;;;0;0;29;0;0;0
20-04-2016;00 - 01;172,1;0;98,1;0;164,4;0;0;12;0;0;0;74,6;0;0;0;0;0;0;0;0;0;0;330,1;0;12;0;0;0;0;0;0;0;0;0;0;0;16,6;0;155;0;0;0;0;0;0;16,6;;;0;0;0;7,7;0;0
20-04-2016;01 - 02;451,8;0;237,1;0;451,7;0;0;4;0;0;0;136,7;0;0;0;0;0;6,1;0;0;0;0;811,4;0;4;0;8;0;0;0;0;0;0;0;0;0;9,9;0;331,5;0;0;0;0;0;0;9,9;;;0;0;0;0,1;0;0
20-04-2016;02 - 03;314,5;0;168;0;327,3;0;0;0;0;0;0;137,3;0;4;0;4;0;0;0;0;0;0;605,3;0;0;0;18;0;0;0;0;0;0;0;0;0;2,7;0;290,8;0;0;0;0;0;0;2,7;;;0;0;13,8;0;0;0
20-04-2016;03 - 04;160,7;0;104,5;0;159,5;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;355,7;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;;;0;0;0;1,2;0;0
20-04-2016;04 - 05;126,1;0;94,5;0;122,6;0;0;0;0;0;0;15,2;0;4;0;4;0;0;0;0;0;0;355,7;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;184,6;0;0;0;1,5;0;0;0;;;0;0;0;3,5;0;0
20-04-2016;05 - 06;291,7;0;267,5;0;289,8;0;96;0;0;0;0;49,4;0;0;0;0;0;0;0;0;0;0;370,7;0;0;96;0;0;0;0;50;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;;;0;0;0;1;0;0
20-04-2016;06 - 07;0;41,9;0;36,2;0;42,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;41,9;0;0;0;0;0;0,6;0;;;0;0;0;0;0;0
20-04-2016;07 - 08;0;30,9;0;29,1;0;31,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;40,9;0;0;0;0;0;1,3;0;;;0;0;0;0;0;0
20-04-2016;08 - 09;0;165,6;0;99,2;0;167,5;0;57;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;11;0;0;0;0;10;0;0;0;0;48;0,6;0;170,6;0;0;0;0;0;0;0,6;;;0;0;0;0;0;0
20-04-2016;09 - 10;0;272,4;0;153,7;0;273,9;0;65;0;0;0;0;0;4;0;15;22;0;0;0;25;0;0;0;0;0;0;0;0;0;0;50;0;11;0;23;48,8;0;246,4;0;0;0;15;0;0;56,8;;;0;0;0;0;0;0
20-04-2016;10 - 11;0;42,7;0;16,2;0;43,4;0;40;0;0;0;0;0;0;0;0;11;0;0;0;30;0;4;0;4;0;0;0;0;0;49,9;0;0;0;0;0;0;14,3;101,7;0;0;0;0;9;10,3;0;;;0;0;0;0;0;0
20-04-2016;11 - 12;167,5;0;3,5;0;167,5;0;0;22,4;0;0;0;0;0;0;0;0;6;0;0;0;35;0;195,6;0;9;0;0;0;0;0;34,9;0;0;0;0;0;0;76,5;54,1;0;0;0;0;85;87,5;0;;;0;0;0;0;0;0
20-04-2016;12 - 13;363,6;0;0;16,8;358,5;0;0;118,4;0;0;0;0;0;0;0;0;0;62,5;0;0;20;0;580,1;0;105;0;0;0;0;0;0;28,9;0;0;110;0;0;54;229,3;0;55;0;0;65,3;65;0;;;0;0;0;0;0;0
20-04-2016;13 - 14;15;0;0;141,5;14,6;0;0;38,6;0;0;0;0;0;0;0;0;0;2,5;0;0;25;0;148,5;0;0;35;0;0;0;0;0;38,6;0;0;50;0;0;66,8;46,4;0;85;0;0;81,1;77,8;0;;;0;0;0;0;0;0
20-04-2016;14 - 15;0;7,5;0;193,3;0;32,9;0;38,6;0;0;0;0;0;0;0;0;0;0;0;0;30;0;45,5;0;0;74;0;0;0;0;0;38,6;0;0;0;0;0;96,5;0;29,5;74;0;0;101,1;96,5;0;;;0;0;0;0;0;0
20-04-2016;15 - 16;21,8;0;0;222,7;0;38,4;42,4;0;0;0;0;0;0;0;0;3,8;0;2;0;0;0;0;52;0;0;272;0;0;0;0;0;99,6;0;0;0;0;0;102,7;0;5,8;280;0;0;99,8;96,7;0;;;0;0;0;0;0;0
20-04-2016;16 - 17;0;77;0;219,7;0;67;0;63,3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;180;0;0;0;0;0;103,3;0;0;0;0;0;40,4;0;0;180;0;0;49,8;47,4;0;;;0;0;0;0;0;0
20-04-2016;17 - 18;0;127,2;0;285,1;0;147,2;0;103,8;0;0;0;0;0;0;0;3,8;0;2,5;0;0;7;0;0;20;0;55;0;0;0;0;0;8,8;0;0;0;0;1,2;0;61,4;0;55;0;0;50,7;47,8;0;;;0;0;0;0;0;0
20-04-2016;18 - 19;0;120,8;0;144;0;120,8;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97,4;0;0;0;0;0;33,9;0;81,8;0;0;0;0;0;0;2,9;;;0;0;0;0;0;0
20-04-2016;19 - 20;0;67,1;0;184,9;0;67,1;0;75;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131,1;0;0;0;0;0;42,8;0;48,1;0;0;0;0;0;0;4,9;;;0;0;0;0;0;0
20-04-2016;20 - 21;0;64,3;0;158,5;0;64,3;0;100;0;0;0;30;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175,5;0;0;0;0;0;23,6;0;55,3;0;0;0;0;0;0;5,3;;;0;0;0;0;0;0
20-04-2016;21 - 22;0;102,3;0;123,9;0;102,3;0;86,2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,5;0;0;0;0;20,7;0;78,3;0;0;0;0;0;0;5,4;;;0;0;0;0;0;0
20-04-2016;22 - 23;0;182;0;229,8;0;189;0;0;0;0;0;69,7;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,6;0;0;0;0;18,1;0;158;0;0;0;0;7;0;1,1;;;0;0;0;7;0;0
20-04-2016;23 - 00;0;154,4;0;154,1;0;152,1;0;0;0;0;0;41;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;9,4;0;120,4;0;0;0;0;0;0;5,4;;;0;0;2,3;0;0;0
21-04-2016;00 - 01;0;83,9;1,8;0;0;79,8;0;0;0;0;27,5;0;0;0;0;0;0;0;0;0;0;0;0;49,8;0;0;0;0;0;0;0;10,3;0;0;0;0;5,5;0;34,1;0;0;0;0;0;0;5,5;;;0;0;4,1;0;0;0
21-04-2016;01 - 02;0;30;0;14,6;0;42;0;0;0;0;0;21;0;0;0;13;13;0;0;0;0;0;0;13,3;0;0;0;0;0;0;0;10,7;0;13;0;0;0,3;0;16,7;0;0;0;0;5,4;0;0,3;;;0;0;0;12;0;0
21-04-2016;02 - 03;0;65,2;0;1,4;0;72,4;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;32,4;0;0;0;0;0;0;0;6,4;0;0;0;0;2,5;0;32,8;0;0;0;0;0;0;2,5;;;0;0;0;8,6;0;0
21-04-2016;03 - 04;0;32,7;43,5;0;0;28,5;0;0;0;0;0;54,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,7;0;0;0;0;6;0;57,7;0;0;0;0;0;0;0;;;0;0;4,2;0;0;0
21-04-2016;04 - 05;0;64,2;0;3,8;0;104,7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;9;0;30;0;0;0;0;0;0;1,6;0;0;0;0;0;16;102,3;0;0;30;0;0;0;0;;;0;0;0;42,3;0;0
21-04-2016;05 - 06;0;142,3;135,1;0;173,1;0;0;0;0;0;0;8;0;4;0;4;0;0;0;0;0;0;9;0;1;0;0;0;0;0;90;0;0;0;0;0;147;0;141,3;0;0;1;310,4;0;0;309;;;0;0;313,6;0;0;0
21-04-2016;06 - 07;0;235,3;238,9;0;425,9;0;0;0;0;0;0;0;0;35,3;0;35,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,9;0;0;0;30;0;209,5;0;195,3;0;0;0;414;0;0;413,5;;;0;0;674,1;0;0;0
21-04-2016;07 - 08;0;392,3;211,4;0;289,7;0;0;0;0;0;0;0;0;74;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;70;0;140,3;0;302,3;0;0;0;310;0;0;310,3;;;0;0;700;0;0;0
21-04-2016;08 - 09;0;514,2;130;0;187;0;0;32,6;0;0;0;0;0;54;0;24;0;0;0;0;0;0;0;0;0;20;0;0;0;0;50;0;30;0;30;0;190,2;0;424,2;0;0;0;363,6;0;0;363,8;;;0;0;700;0;0;0
21-04-2016;09 - 10;0;547,6;119,6;0;152,8;0;0;0;0;0;0;0;0;4;0;29,3;20;0;0;0;0;0;0;46,6;0;0;0;0;0;0;54,2;0;0;20;0;0;129,9;0;401;0;0;0;310;0;0;311,9;;;0;0;700;0;0;0
21-04-2016;10 - 11;0;605,7;79,1;0;94,6;0;0;0;0;0;0;0;0;4;0;39,3;30;0;0;0;0;0;0;135;0;0;0;0;0;0;53,4;0;0;30;0;0;152,9;0;370,7;0;0;0;317;0;0;319,9;;;0;0;700;0;0;0
21-04-2016;11 - 12;0;463,8;90,2;0;236,3;0;0;16,1;0;0;0;0;0;62;0;97;25;0;0;0;0;0;0;61,9;0;0;0;0;0;0;50,1;0;0;30;50;0;143;0;301,9;0;0;0;317;0;0;318;;;0;0;700;0;0;0
21-04-2016;12 - 13;0;262,6;0;2,6;447,4;0;0;222,3;0;0;0;0;0;62;0;87;20;0;0;0;0;0;0;75;0;0;0;0;0;0;51;0;0;20;50;0;144,6;0;117,6;0;0;0;318;0;0;317,6;;;0;0;700;0;0;0
21-04-2016;13 - 14;0;197;39,1;0;503,5;0;0;337,7;0;0;0;15;0;69;0;94;20;0;0;0;0;0;0;92;0;2;0;0;0;0;53;0;0;20;50;0;154,2;0;5;0;0;13;343;0;0;343,2;;;0;0;700;0;0;0
21-04-2016;14 - 15;0;101,7;41,3;0;598,7;0;0;430,5;0;0;0;20;0;69;0;94;20;0;0;0;0;0;0;9;0;15;0;0;0;0;52,2;0;0;20;50;0;192,5;0;0;7,3;0;0;474;0;0;478,5;;;0;0;700;0;0;0
21-04-2016;15 - 16;248,5;0;129,2;0;669,7;0;0;292;0;0;0;0;0;79;0;84;0;0;0;0;0;0;0;0;0;17;0;0;0;0;50,9;0;0;0;50;0;0;13;0;326,8;0;0;188;0;0;191,8;;;0;0;421,3;0;0;0
21-04-2016;16 - 17;137,9;0;114,9;0;659,5;0;0;282,4;0;0;0;0;0;105,6;0;110,6;0;0;0;0;0;0;0;0;0;43,6;0;0;0;0;49,3;0;0;0;50;0;51;0;0;237,9;0;0;286;0;0;291,6;;;0;0;521,7;0;0;0
21-04-2016;17 - 18;118,5;0;120,1;0;689,9;0;0;282,5;0;0;0;0;0;129,5;0;134,5;0;0;0;0;0;0;0;0;0;67,5;0;0;0;0;47,2;0;0;0;50;0;120,3;0;0;218,5;0;0;352;0;0;357,3;;;0;0;581,9;0;0;0
21-04-2016;18 - 19;2;0;112;0;553;0;0;152;0;0;0;0;0;218;0;158;0;0;0;0;0;0;0;0;0;61;0;0;0;0;40;0;65;0;145;0;198,5;0;0;102;0;0;336;0;0;344,5;;;0;0;561;0;0;0
21-04-2016;19 - 20;0;85,2;137,6;0;482,8;0;0;8,4;0;0;0;0;0;282,7;0;267,7;0;5;0;0;0;0;0;0;0;190,7;0;0;0;0;45;0;20;0;80;0;113,1;0;0;14,8;0;0;358,1;0;0;366,4;;;0;0;580,1;0;0;0
21-04-2016;20 - 21;0;22,8;40;0;205;0;0;59,9;0;0;0;0;0;50,1;0;55,1;0;0;0;0;0;0;0;0;0;46,1;0;0;0;0;50;0;0;0;0;0;29,3;0;0;77,2;0;0;0;0;0;9,3;;;0;0;237,8;0;0;0
21-04-2016;21 - 22;0;0;0;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;6,3;0;0;0;0;0;0;0;0;6,3;;;0;0;0;0;0;0
21-04-2016;22 - 23;0;0;0;100;10,8;0;0;0,8;0;0;0;0;0;0;0;5;0;10;0;0;100;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;8,1;0;0;0;0;0;0;0;0;8,1;;;0;0;20,8;0;0;0
21-04-2016;23 - 00;0;105;90,8;0;0;115;0;0;0;0;160,4;0;0;0;0;5;0;40;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;12;0;0;53,1;105;0;0;0;0;0;0;1,9;;;0;0;0;0;0;0
22-04-2016;00 - 01;27,9;0;29,8;0;27,9;0;0;0;0;0;6,7;0;0;0;0;3,4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;6,7;0;27,9;0;0;0;11;10,7;0;;;0;0;0;0;0;0
22-04-2016;01 - 02;0;11,6;0;19;0;13,4;0;0;0;0;0;0,5;0;0;0;3,4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3,4;0;0;0;0;0;5,5;16,6;0;0;0;0;11;10,5;0;;;0;0;0;0;0;0
22-04-2016;02 - 03;0;6,1;38,7;0;0;7,6;17,1;0;0;0;26;0;0;0;0;3,4;0;4;0;0;0;0;0;0;0;50,1;0;0;0;0;0;0,6;0;0;0;0;0;12,6;6,1;0;50,1;0;0;18;15,6;0;;;0;0;0;0;0;0
22-04-2016;03 - 04;0;17,7;122,6;0;0;19,4;180,1;0;0;0;0;20;0;0;0;3,4;0;4;0;0;0;0;0;0;0;511,1;0;0;0;0;0;6,4;0;0;0;0;4,1;0;0;32,3;511,1;0;0;6;0,9;0;;;0;0;0;0;0;0
22-04-2016;04 - 05;0;50,2;41,6;0;0;51,4;52,8;0;0;0;0;52,6;0;0;103,3;0;0;4;0;0;0;0;0;0;0;438,6;0;0;0;0;0;14,4;106,7;0;106,7;0;13,9;0;0;29,8;549,3;0;0;3,4;1,1;0;;;0;0;0;0;0;0
22-04-2016;05 - 06;0;40;0;17,7;0;41,2;0;6,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,8;0;0;0;0;5,7;0;40;0;0;0;0;0;0,3;0;;;0;0;0;0;0;0
22-04-2016;06 - 07;0;72,5;0;97,9;0;72,5;0;129,3;0;0;0;0;0;0;0;0;0;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;59,8;0;0;0;0;1,1;0;52,5;0;0;0;0;0;0;1,1;;;0;0;0;0;0;0
22-04-2016;07 - 08;0;145,5;0;92;0;145,5;0;56,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,6;0;0;0;0;0,5;0;135,5;0;0;0;0;0;0;0,5;;;0;0;0;0;0;0
22-04-2016;08 - 09;0;92,5;0;56,8;0;107,5;0;55,4;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;105,4;0;0;0;0;0;4,5;102,5;0;0;0;0;0;4,5;0;;;0;0;0;0;0;0
22-04-2016;09 - 10;0;36,9;0;22,3;0;36,9;0;53,4;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;128,4;0;0;0;0;6,3;0;47,9;0;0;0;5;0;3,7;0;;;0;0;0;0;0;0
22-04-2016;10 - 11;57,9;0;0;48,1;37,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;171,9;0;0;0;0;10,2;0;0;61,9;0;0;3;0;5;0;;;0;0;0;0;0;0
22-04-2016;11 - 12;15;0;0;54,9;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72,8;0;0;0;0;0;6,9;0;0;0;0;0;21,9;27,8;0;;;0;0;0;0;0;0
22-04-2016;12 - 13;0,9;0;0;98,6;20,9;0;0;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,9;0;0;0;0;18,6;0;14,1;0;0;0;1;0;0;0,8;;;0;0;0;0;0;0
22-04-2016;13 - 14;0;0;0;150;20;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;6,1;0;0;0;0;0;0;5;4,1;0;;;0;0;0;0;0;0
22-04-2016;14 - 15;0;19,1;0;91,5;0,9;0;0;5,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72,4;0;0;0;0;3,6;0;19,1;0;0;0;0;7;12,7;0;;;0;0;0;0;0;0
22-04-2016;15 - 16;0;0;0;170,2;20;0;0;43,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72,2;0;0;0;0;16,6;0;0;0;0;0;5;0;0;2,6;;;0;0;0;0;0;0
22-04-2016;16 - 17;0;0;0;134;10;0;0;25,8;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,1;50;0;0;0;30;0;0;0;0;0;18,6;0;0;16;;;0;0;0;0;0;0
22-04-2016;17 - 18;0;23,4;0;131,2;0;3,4;0;6,8;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127,8;50;0;0;0;17;0;23,4;0;0;0;1,7;0;0;0;;;0;0;0;0;0;0
22-04-2016;18 - 19;0;20,5;0;149,8;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114,5;0;0;0;0;12,7;0;20,5;0;0;0;0;0;5,3;0;;;0;0;0;0;0;0
22-04-2016;19 - 20;0;18,4;0;128,4;1,6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;7,5;18,4;0;0;0;0;20;27,5;0;;;0;0;0;0;0;0
22-04-2016;20 - 21;0;12,2;0;167,5;7,8;0;0;22,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;132,3;0;0;0;0;1,8;0;12,2;0;0;0;0;7,5;11,2;0;;;0;0;0;0;0;0
22-04-2016;21 - 22;0;106,2;0;210,5;0;86,2;0;22,5;0;0;0;0;0;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135,8;0;0;0;0;9,4;0;56,2;0;0;0;0;0;0,6;0;;;0;0;0;0;0;0
22-04-2016;22 - 23;0;68,2;0;187,8;0;48,2;0;24,5;0;0;0;0;0;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134,5;0;0;0;0;10;0;68,2;0;0;0;0;0;0;2;;;0;0;0;0;0;0
22-04-2016;23 - 00;0;136,6;0;152,8;0;116,6;0;17,7;0;0;0;0;0;1,3;0;6,7;0;0;0;0;0;0;0;0;17,7;0;0;0;0;0;0;137,3;0;0;0;0;20,7;0;69,6;0;0;0;10,2;0;0;14,7;;;0;0;0;0;0;0
23-04-2016;00 - 01;0;156,3;0;10,3;0;155,8;0;15,8;0;18,4;0;16,6;0;0;0;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;3,4;0;0;0;0;0;5,2;0;156,3;0;0;0;0;1,6;1,8;0;;;0;0;0;0;0;0
23-04-2016;01 - 02;0;112,5;0;4,2;0;112;0;0;0;18,7;0;57,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,8;0;0;0;0;0;19,7;0;112,5;0;0;0;8,7;0;0;7,7;;;0;0;0;0;0;0
23-04-2016;02 - 03;0;75,7;10,2;0;0;75,5;0;0;7;0;0;36,6;0;0;0;0;0;0;0;0;0;0;0;115,1;0;150;0;0;0;0;19,1;0;0;0;0;0;11,2;0;0;39,4;150;0;7;0;0;3,2;;;0;0;0;0;0;0
23-04-2016;03 - 04;0;183,5;0;11,6;0;183,5;0;0;7;0;0;26,6;0;0;0;0;0;0;0;0;0;0;0;261;0;50;0;0;0;0;17,7;0;0;0;0;0;11,8;0;0;47,5;50;0;7;0;0;3,8;;;0;0;0;0;0;0
23-04-2016;04 - 05;0;259,7;0;100,8;0;259,7;0;0;6,7;0;0;4,1;0;0;0;0;0;0;0;0;0;0;0;198;0;0;0;0;0;0;15;0;0;0;0;0;11,8;0;111,7;0;0;0;7,3;0;0;2,8;;;0;0;0;0;0;0
23-04-2016;05 - 06;0;118,7;0;59,8;0;118,7;0;0;0;14;0;24,1;0;0;0;0;0;0;0;0;0;0;0;249,4;0;0;0;0;0;0;10,8;0;0;0;0;0;13,5;0;0;75;0;0;4;0;0,5;0;;;0;0;0;0;0;0
23-04-2016;06 - 07;0;155,6;0;11,8;0;155,7;0;0;0;7,1;73,4;0;0;0;0;0;0;0;0;0;0;0;0;136,8;0;5;0;0;0;0;0;69,5;0;0;0;0;14,2;0;69;0;5;0;7,1;0;0;3,2;;;0;0;0;0;0;0
23-04-2016;07 - 08;0;17,3;0;5;0;17,3;4,4;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;20,4;0;8;0;0;0;0;0;76;0;0;0;0;8,5;0;27,4;0;0;0;0;0;1,5;0;;;0;0;0;0;0;0
23-04-2016;08 - 09;0;33,4;18,1;0;0;33,4;0;5;0;0;0;0;0;4;0;4;0;26;0;0;0;0;0;25;0;0;0;0;0;0;6,4;0;0;0;0;0;7,3;0;44,6;0;0;0;0;0;3,7;0;;;0;0;0;0;0;0
23-04-2016;09 - 10;0;438,5;0;112,7;0;438,5;0;4;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;431,5;4;0;0;0;0;0;0;51,2;0;0;0;0;0;11,7;30;0;0;0;0;0;0,9;0;;;0;0;0;0;0;0
23-04-2016;10 - 11;0;381,3;0;108,7;0;381,3;0;29;0;0;0;0;0;0;12;0;9;0;0;0;0;0;0;368,5;4;0;0;0;0;0;0;55;12;0;0;0;0;9,1;40,8;0;0;0;0;0;2,3;0;;;0;0;0;0;0;0
23-04-2016;11 - 12;0;448,2;0;126,6;0;448,2;0;0;0;0;0;0;0;4;0;4;0;12;0;0;0;0;0;472,3;0;0;0;0;0;0;0;2,3;0;0;0;0;0;42,9;60,9;0;0;0;0;0;3;0;;;0;0;0;0;0;0
23-04-2016;12 - 13;0;330,1;0;103,7;0;329,4;10;0;0;0;0;0;0;10,2;0;10,2;0;13;0;0;0;0;0;426,3;0;10;0;0;0;0;0;15,9;0;0;6,2;0;0;59,3;70,8;0;10;0;0;0;3,5;0;;;0;0;0;0;0;0
23-04-2016;13 - 14;0;183;0;1,9;0;182,3;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;278;0;10;0;0;0;0;0;5,4;0;0;0;0;0;79,8;64;0;10;0;0;0;2,5;0;;;0;0;0;0;0;0
23-04-2016;14 - 15;124,5;0;41,6;0;124,5;0;0;39,6;0;0;0;0;0;139,4;0;139,4;0;7;0;0;0;0;7,5;0;29,6;0;0;0;0;0;7,5;0;0;0;169;0;0;98;0;0;0;0;0;0;3;0;;;0;0;0;0;0;0
23-04-2016;15 - 16;0;59,8;0;23;0;59,8;0;0;0;0;0;0;0;178,2;0;178,2;0;0;0;0;0;0;0;0;109,8;0;0;0;0;0;0;0;0;0;15;0;0;58,4;195,8;0;0;273;0;0;2;0;;;0;0;0;0;0;0
23-04-2016;16 - 17;0;44,7;89,1;0;0;44,7;0;0;0;0;0;0;0;259;0;259;0;0;0;0;0;0;0;0;120;0;0;0;0;0;1,9;0;0;0;14;0;0;88;181,7;0;0;365;0;0;6,2;0;;;0;0;0;0;0;0
23-04-2016;17 - 18;51,8;0;149,4;0;51,8;0;0;0;0;0;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;17;0;0;99,2;90,2;0;0;1;0;0;4,2;0;;;0;0;0;0;0;0
23-04-2016;18 - 19;0;149,2;69,3;0;0;149,2;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;305,2;0;0;0;0;0;0;0;5,6;0;0;0;0;0;71,2;0;0;0;0;0;0;3,2;0;;;0;0;0;0;0;0
23-04-2016;19 - 20;0;324,6;0;0,5;0;324,6;0;12,1;0;0;0;0;0;0;0;0;9,7;0;0;0;0;0;0;366;0;0;0;0;0;0;0;12,1;0;0;0;0;0;19;8,6;0;0;0;0,3;0;4;0;;;0;0;0;0;0;0
23-04-2016;20 - 21;0;404,5;0;63,3;0;404,5;0;19,9;0;0;0;0;0;4;0;16;55;0;0;0;0;0;0;263,5;0;0;0;0;0;0;0;19,9;0;12;0;0;0;0;141;0;0;0;0;0;0;0;;;0;0;0;0;0;0
23-04-2016;21 - 22;0;160,2;33,8;0;0;160,2;0;22;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;101,1;4;0;0;0;0;0;19,1;0;0;0;0;0;4,9;0;59,1;0;0;0;0;0;1,1;0;;;0;0;0;0;0;0
23-04-2016;22 - 23;0;78,1;89,3;0;0;78,7;0;49,7;0;0;0;24;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;8,3;0;0;0;0;0;1,6;0;78,1;0;0;0;1,4;0;2,3;0;;;0;0;0;0;0;0
23-04-2016;23 - 00;0;259,5;56,4;0;0;259,5;0;44;0;0;0;0;0;0;0;0;11,4;0;0;0;0;0;0;321,4;0;0;0;0;0;0;0;32,4;0;0;0;0;3,5;0;0;10;0;0;0;0;2,6;0;;;0;0;0;0;0;0
24-04-2016;00 - 01;0;181,1;107,6;0;0;181,1;0;0;20;0;0;25,9;0;0;0;0;0;0;0;0;0;0;0;264,4;0;44;0;0;0;0;0,5;0;0;0;0;0;5,9;0;0;0;44;0;0;0;0;0,9;;;0;0;0;0;0;0
24-04-2016;01 - 02;6,8;0;123,8;0;6,8;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18,6;0;0;0;0;0;4,8;0;13,7;0;0;0;0;0;0;0;;;0;0;0;0;0;0
