Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 01-01-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4;NO3 > NO5;NO5 > NO3
23-01-2019;10 - 11;121,1;0;0;30;0;0;45,7;0;0;43,8;152,3;0;;;0;0;0;0;;;;;0;0;0;20;;;;;71,8;0;;;;;0;81,4;0;0;;;0;92;84,3;0;;;;;0;104,1;;
23-01-2019;11 - 12;18,1;0;0;35;0;0;0;40;0;50;44,5;0;;;0;0;0;0;;;;;0;0;23;0;;;;;57;0;;;;;54,5;0;0;0;;;0;0;0;46,4;;;;;0;3,1;;
23-01-2019;12 - 13;19,5;0;0;6,9;0;0;0;53,8;0;41,9;40,1;0;;;0;0;0;0;;;;;0;0;13,1;0;;;;;12,3;0;;;;;2,5;0;0;0;;;0;0;0;0,3;;;;;0;0,1;;
23-01-2019;13 - 14;12,3;0;31,3;0;0;0;49,9;0;0;2;6,3;0;;;0;0;0;0;;;;;0;0;0;30;;;;;2;0;;;;;0;12,3;0;0;;;0;0,7;0;0;;;;;0;5,8;;
23-01-2019;14 - 15;45;0;0;7;0;0;42,9;0;0;25,9;0;32,4;;;0;0;0;0;;;;;0;0;0;5,7;;;;;25,9;0;;;;;0;10,1;0;0;;;0;0;0;0;;;;;0;48,9;;
23-01-2019;15 - 16;9,9;0;33,3;0;0;0;20;0;0;5;0;30;;;10;0;0;0;;;;;0;0;35;0;;;;;38,3;0;;;;;0,9;0;0;0;;;0;0;0;0;;;;;0;14,9;;
23-01-2019;16 - 17;45,5;0;85;0;0;0;244,2;0;0;12,4;0;123,5;;;0;0;0;0;;;;;0;0;0;319,7;;;;;68,7;0;;;;;0;1,6;0;0;;;0;0;1;0;;;;;0;40,3;;
23-01-2019;17 - 18;0;6,6;159,4;0;0;0;340,2;0;0;0;0;185,2;;;0;0;0;0;;;;;0;17;0;447,1;;;;;130,4;0;;;;;74,5;0;0;0;;;0;0;0;76;;;;;0;5,3;;
23-01-2019;18 - 19;0;516,7;15;0;0;597;0;552,9;0;0,6;93;0;;;0;15,7;0;0;;;;;0;617;116,9;0;;;;;25;0;;;;;0;152,4;0;0;;;0;152;154,3;0;;;;;0;141,3;;
23-01-2019;19 - 20;0;2,3;23,3;0;40,5;0;0;679;0;48;0;199,3;;;0;54,2;0;0;;;;;0;210,6;58,1;0;;;;;0;0;;;;;0;44,8;0;4,3;;;0;40,4;42;0;;;;;0;24,1;;
23-01-2019;20 - 21;6;0;0;5,4;56,2;0;0;547,4;0;37,7;0;158,4;;;0;84,1;0;37,9;;;;;0;68,3;58,9;0;;;;;0;17,1;;;;;12,5;0;0;0;;;0;0;0;0;;;;;4,2;0;;
23-01-2019;21 - 22;84;0;201,5;0;140,8;0;0;579,1;0;42,7;63,8;0;;;0;74,4;0;50;;;;;0;0;43;0;;;;;0;17;;;;;23,2;0;0;0;;;2,2;0;0;0;;;;;4,8;0;;
23-01-2019;22 - 23;158;0;254,6;0;200,3;0;0;691,7;43,5;0;0;45,5;;;50;0;0;21;;;;;0;0;0;44,3;;;;;0;53,5;;;;;66,9;0;0;0;;;3,2;0;0;0;;;;;0;5,7;;
23-01-2019;23 - 00;140;0;237,2;0;173,1;0;0;507,7;244;0;0;303,5;;;11,1;0;31;0;;;;;0;13;0;330,1;;;;;0;24;;;;;17,9;0;0;0;;;0;33,1;35,7;0;;;;;0;6,9;;
24-01-2019;00 - 01;5,9;0;241;0;5,9;0;0;245,8;0;0;0;207,5;;;45,6;0;0;41;;;0;0;0;174,5;0;365,2;;;;;130;0;;;;;67,3;0;0;0;;;0;0;0;0;;;;;0;0;;
24-01-2019;01 - 02;6,3;0;280;0;16,3;0;0;428,4;0;4;0;123,1;;;7,7;0;0;16;;;0;0;0;191;0;174,2;;;;;119;0;;;;;26,1;0;0;0;;;0;0;0;0;;;;;0;0;;
24-01-2019;02 - 03;0;41,8;192,2;0;0;41,8;0;398,5;0;25;0;112,7;;;8,7;0;0;5;;;0;0;0;63,1;0;70,8;;;;;130;0;;;;;29;0;0;0;;;0;0;0;0,4;;;;;0;0;;
24-01-2019;03 - 04;0;78,6;205;0;0;93,6;0;412,3;0;10;0;130,4;;;53,3;0;0;5;;;0;0;0;58,4;0;17,7;;;;;130;0;;;;;23,7;0;0;0;;;0;0;0;0;;;;;0;0;;
24-01-2019;04 - 05;0;105,9;179,6;0;0;105,9;0;339,7;0;8,4;0;125,3;;;87,9;0;38,7;0;;;0;0;0;98,4;0;209,9;;;;;138,4;0;;;;;25,4;0;0;0;;;0;0;0,3;0;;;;;0;0;;
24-01-2019;05 - 06;0;341,4;188;0;0;312,6;0;258,8;0;10;0;14;;;10,9;0;0;0;;;0;0;0;508,4;0;75,2;;;;;180;0;;;;;20;0;0;0;;;0;0;0,8;0;;;;;0;0;;
24-01-2019;06 - 07;0;8;180,9;0;9,9;0;0;264,9;0;0;0;11,5;;;0;0;0;0;;;0;0;0;35,5;0;0;;;;;50;0;;;;;25,6;0;0;0;;;9,9;0;0;9;;;;;9,9;0;;
24-01-2019;07 - 08;0;1,2;49,3;0;0;16,3;0;165;0;0;0;17,1;;;145,9;0;0;0;;;0;0;0;23,7;0;43,9;;;;;34,3;0;;;;;0;6,7;0;54,1;;;0;10;10,7;0;;;;;0;10;;
24-01-2019;08 - 09;65,8;0;0;0;0;72,2;0;115,9;0;0;119,7;0;;;105;0;0;0;;;0;0;0;61,9;0;24,6;;;;;0;0;;;;;0;71,7;0;0;;;0;82;82;0;;;;;0;123;;
24-01-2019;09 - 10;0;10;16,3;0;0;130;0;38,5;0;0;0;183,5;;;130,8;0;0;0;;;0;0;0;78;157,7;0;;;;;10;0;;;;;254,2;0;0;0;;;0;0;0;232,7;;;;;0;20;;
24-01-2019;10 - 11;0;1,8;66,4;0;0;127,8;0;35,1;0;0;36,5;0;;;70,6;0;0;0;;;0;0;0;108;131,7;0;;;;;50;0;;;;;35,1;0;0;0;;;0;0;0;2,8;;;;;0;10;;
24-01-2019;11 - 12;0;7;38,6;0;0;143,7;0;48,1;0;0;0;127,8;;;312,2;0;0;0;;;0;0;0;182,6;107,9;0;;;;;20;0;;;;;181;0;0;0;;;0;0;0;163,7;;;;;0;31;;
24-01-2019;12 - 13;0;20;202,2;0;0;344,7;0;56,2;0;0;0;10,8;;;403,7;0;0;0;;;0;0;0;296,4;182,4;0;;;;;47;0;;;;;109;0;0;0;;;0;0;0;92,7;;;;;0;195;;
24-01-2019;13 - 14;0;30,1;312;0;0;135,1;0;210,3;0;0;106,2;0;;;325,6;0;0;0;;;0;0;0;330,7;92;0;;;;;41;0;;;;;18,8;0;0;0;;;0;0;0;2,8;;;;;0;0;;
24-01-2019;14 - 15;63,9;0;288,5;0;0;139,1;0;204,7;0;0;118,4;0;;;332,4;0;0;0;;;0;0;0;262,7;0;0;;;;;47;0;;;;;0;104,1;0;17,9;;;0;105;101;0;;;;;0;105;;
24-01-2019;15 - 16;49,8;0;313;0;0;45,4;0;28,6;0;0;111,4;0;;;0;0;0;0;;;0;0;0;186;0;0;;;;;39,7;0;;;;;0;39,8;0;51,5;;;0;26;22,1;0;;;;;0;21;;
24-01-2019;16 - 17;35,3;0;72,9;0;0;105,4;0;304,8;0;0;190;0;;;176,6;0;0;0;;;0;0;0;223,4;0;0;;;;;20;0;;;;;0;79,9;0;5,1;;;0;74,4;61,2;0;;;;;0;89,4;;
24-01-2019;17 - 18;0;26;0;0;0;75,7;0;71,2;0;0;0;92,4;;;204,6;0;0;0;;;0;0;0;29,8;0;6,6;;;;;0;0;;;;;166,6;0;209,6;0;;;0;23,4;0;194,6;;;;;0;35,4;;
24-01-2019;18 - 19;40;0;0;0;0;75;0;7;0;0;61,5;0;;;0;85,6;0;0;;;40;0;0;145,7;0;0;;;;;0;0;;;;;22,1;0;0;0;;;0;111;0;110;;;;;0;102;;
24-01-2019;19 - 20;62,7;0;266,3;0;0;9,3;0;0;0;0;305,1;0;;;0;96,5;0;0;;;0;0;0;65;0;0;;;;;76,3;0;;;;;0;319,2;0;0;;;0;98,3;98;0;;;;;0;92;;
24-01-2019;20 - 21;0;104,4;224,7;0;0;104,2;30,1;0;16;0;346,4;0;;;0;88,9;0;21,7;;;0;0;0;181,6;0;0;;;;;37;0;;;;;0;401,5;80,1;0;;;0;35;34,8;0;;;;;0;21,7;;
24-01-2019;21 - 22;11,9;0;164,9;0;0;38,2;145,5;0;0;0;476,1;0;;;0;271,3;0;0;;;0;0;0;20;0;157,5;;;;;40,3;0;;;;;0;408,1;70,4;0;;;0;56,6;56;0;;;;;0;52,3;;
24-01-2019;22 - 23;0;0,3;140;0;15,7;0;0;79,8;48;0;331,8;0;;;0;71,7;0;0;;;0;0;0;0;33,3;0;;;;;0;48;;;;;0;351,4;0;3;;;0;9,3;8,5;0;;;;;0;0;;
24-01-2019;23 - 00;0;13,6;37;0;44,9;0;0;205,7;19,5;0;425,9;0;;;0;275,6;0;0;;;0;0;0;0;0;0;;;;;0;27,5;;;;;0;339,2;12,1;0;;;0;16,8;16,1;0;;;;;38,5;0;;
25-01-2019;00 - 01;0;43,8;75;0;38,8;0;0;252,1;10;0;298,3;0;;;0;20;0;0;;;;;0;99,8;160,5;0;;;;;0;10;;;;;0;240,4;0;0;;;33,6;0;0;33,5;;;;;82,6;0;;
25-01-2019;01 - 02;0;178,9;8,6;0;0;6,4;0;308,6;0;0;302,6;0;;;0;0;0;0;;;;;0;172,5;148,1;0;;;;;0;10;;;;;0;136,6;0;0;;;138,3;0;0;137,3;;;;;172,5;0;;
25-01-2019;02 - 03;0;295,8;91,2;0;0;10,3;0;406,6;0;0;375,1;0;;;0;0;0;0;;;;;0;298,4;222,6;0;;;;;0;15;;;;;0;210,8;0;0;;;60,5;0;0;61,7;;;;;285,5;0;;
25-01-2019;03 - 04;0;724;0;203,5;0;480,3;0;434,2;0;0;551;0;;;0;0;0;0;;;;;0;796;434,2;0;;;;;0;15;;;;;0;257,5;0;10,2;;;13,7;0;0;15,1;;;;;243,7;0;;
25-01-2019;04 - 05;0;474,6;0;51,2;0;411,4;0;108,3;0;5;598,2;0;;;0;303,7;0;71,1;;;;;0;600;111,9;0;;;;;0;10;;;;;0;211,2;0;15,4;;;63,2;0;0;62,1;;;;;63,2;0;;
25-01-2019;05 - 06;0;348,8;0;119,1;0;149,3;5,9;0;172,5;0;0;0;;;0;0;0;0;;;;;0;504,9;0;0;;;;;0;139,5;;;;;0;127,8;0;64,1;;;199,5;0;0;197,4;;;;;199,5;0;;
25-01-2019;06 - 07;0;368,7;82,4;0;95,2;0;9,1;0;0;0;0;0;;;0;0;0;0;;;;;0;468,2;0;0;;;;;47;0;;;;;149,4;0;0;23;;;470,7;0;0;471,5;;;;;442,7;0;;
25-01-2019;07 - 08;0;712;0;14;0;332,6;0,5;0;0;0;222,5;0;;;0;0;0;0;;;;;0;869,9;0;0;;;;;30;0;;;;;31,8;0;0;101,6;;;375,2;0;0;373,2;;;;;358,2;0;;
25-01-2019;08 - 09;0;424,4;46,9;0;0;201,5;0;233,6;0;5;425;0;;;0;0;0;0;;;;;0;965;81,9;0;;;;;36,1;0;;;;;0;120,1;0;330,4;;;222,9;0;0;221,6;;;;;218,9;0;;
25-01-2019;09 - 10;0;266,1;200,8;0;0;4,7;0;159,1;0;0;419,4;0;;;0;0;0;0;;;;;0;516,4;163,7;0;;;;;82;0;;;;;0;111,7;0;15,3;;;235;0;0;235,2;;;;;232,9;0;;
25-01-2019;10 - 11;87;0;249,7;0;0;0;0;8,4;0;0;319,8;0;;;0;0;0;0;;;;;0;0;0;20;;;;;83,2;0;;;;;0;174,1;0;0;;;146;0;0;163,9;;;;;0;20,5;;
25-01-2019;11 - 12;0;114,5;184;0;0,1;0;0;102,9;0;0;297,8;0;;;0;0;0;0;;;;;0;238,7;0;0;;;;;50;0;;;;;0;147,1;0;4,9;;;194;0;0;194,3;;;;;165,8;0;;
25-01-2019;12 - 13;94,7;0;162,1;0;0;0;0;71,8;0;0;264,9;0;;;0;0;0;0;;;;;4,6;0;17,6;0;;;;;80;0;;;;;0;293,5;0;0;;;0;0;0;0,6;;;;;0;30,6;;
25-01-2019;13 - 14;14,8;0;132,5;0;0;0;0;38,5;0;0;295,1;0;;;0;0,1;0;0;;;;;0;131,2;49,1;0;;;;;57,9;0;;;;;0;340,3;0;0;;;0;0;0;0;;;;;0;25,7;;
25-01-2019;14 - 15;5,3;0;67,9;0;0;0;0;56,9;0;0;160,7;0;;;0;0;0;0;;;;;0;167,1;73,1;0;;;;;23;0;;;;;0;309,7;0;0;;;0;0;0;0,4;;;;;0;19,7;;
25-01-2019;15 - 16;0;25,2;16,3;0;0;0;0;20,7;0;0;0;0;;;0;0;0;0;;;;;0;202,9;55;0;;;;;0;0;;;;;0;188,9;0;0;;;0;0;0;1,1;;;;;0;36;;
25-01-2019;16 - 17;0;120,1;95,6;0;0;1,1;0;0;0;0;222,9;0;;;0;0;0;0;;;;;0;330;8,6;0;;;;;50;0;;;;;0;176,5;0;26,2;;;94,9;0;0;131,1;;;;;64,9;0;;
25-01-2019;17 - 18;17,3;0;42;0;0;0;0;0;0;0;164,7;0;;;0;0;0;0;;;;;0;250,8;48,5;0;;;;;58;0;;;;;0;89,1;0;0;;;0;0;0;216,8;;;;;0;15,4;;
25-01-2019;18 - 19;0;74;6;0;0;15;0;0;0;0;114,7;0;;;0;0;0;0;;;;;0;306,3;0;0;;;;;0;0;;;;;0;54;0;51,7;;;0;0;0;252,8;;;;;0;7,5;;
25-01-2019;19 - 20;640,2;0;184,3;0;583,2;0;0;0;0;30;472,3;0;;;0;349,7;0;0;;;;;440,9;0;0;0;;;;;78,3;0;;;;;0;429,6;0;107,7;;;0;80,5;81;0;;;;;0;90,9;;
25-01-2019;20 - 21;577,2;0;276,9;0;680,1;0;0;0;0;0;360,4;0;;;0;464,2;0;27,1;;;;;440,9;0;0;0;;;;;0;0;;;;;0;267,7;0;0;;;34,9;0;0;34,4;;;;;37,9;0;;
25-01-2019;21 - 22;77;0;106,4;0;217,3;0;16;0;0;0;106,7;0;;;0;150,6;0;12;;;;;0;0;20,3;0;;;;;0;0;;;;;0;93,6;0;0;;;78;0;0;76,6;;;;;80,8;0;;
25-01-2019;22 - 23;13,2;0;158,2;0;115,5;0;75,6;0;0;0;59,3;0;;;0;70;0;6;;;;;0;0;74;0;;;;;0;0;;;;;0;63,3;0;0;;;52,3;0;0;51;;;;;54,1;0;;
25-01-2019;23 - 00;0;17,4;0;5;27;0;8,2;0;25;0;26,3;0;;;0;59;0;0;;;;;0;0;11;0;;;;;0;25;;;;;0;108,5;29,6;0;;;0;0,1;0;0;;;;;0;0,1;;
26-01-2019;00 - 01;0;5;0;0;0;5;0;17,2;0;0;137,9;0;;;0;131;0;0;;;0;0;0;0;67;0;;;;;0;0;;;;;0;6,2;149,8;0;;;0;0,3;0;0,1;;;;;0;0;;
26-01-2019;01 - 02;0;18,8;0;22,7;0;17,8;14,5;0;7,1;0;103,5;0;;;0;169,9;0;10;;;0;0;72,9;0;166,2;0;;;;;0;2,7;;;;;28,4;0;188,5;0;;;0;0,3;0;0,1;;;;;0;0;;
26-01-2019;02 - 03;0;35,9;8,5;0;0;35,7;5,8;0;2;0;147,7;0;;;0;243,9;0;15;;;0;0;0;0;146,9;0;;;;;0;0;;;;;0;1,3;78,7;0;;;0;0,1;0;0;;;;;0,2;0;;
26-01-2019;03 - 04;0;44,7;22;0;0;44,6;0;0;1;0;57,6;0;;;0;1;0;5;;;0;0;0;0;0;0;;;;;0;1;;;;;9,9;0;94,7;0;;;0;0,2;0;0;;;;;0,1;0;;
26-01-2019;04 - 05;0;10,8;15;0;0;10,7;7,7;0;33,6;0;54,6;0;;;0;36,1;0;5;;;0;0;0;0;0;32,1;;;;;0;38,6;;;;;0;0,1;76;0;;;0;0,2;0;0;;;;;0,1;0;;
26-01-2019;05 - 06;0;11,9;5;0;0;11,7;9;0;12;0;47;0;;;0;54,3;0;5;;;0;0;0;0;0;49,3;;;;;0;12;;;;;0;0;51;0;;;0;0,1;0;0;;;;;0,2;0;;
26-01-2019;06 - 07;0;18,7;0;0;0;18,3;0;0;19,5;0;52,6;0;;;0;34,3;0;5;;;0;0;0;0;0;26,4;;;;;0;9,5;;;;;0,1;0;49,9;0;;;0,1;0;0;0,2;;;;;0,4;0;;
26-01-2019;07 - 08;0;1,4;68,3;0;0;0,8;56,4;0;0;0;60,7;0;;;0;0;0;0;;;0;0;21,9;0;17,1;0;;;;;60;0;;;;;0;2;0;0;;;0,3;0;0;0,1;;;;;0,6;0;;
26-01-2019;08 - 09;111,6;0;139;0;86;0;0;49,5;0;0;72,7;0;;;5;0;0;0;;;0;0;0;0;15;0;;;;;65;0;;;;;0;1;0;9,2;;;0;0;0;0;;;;;0,3;0;;
26-01-2019;09 - 10;0;187,2;4;0;0;196,6;0;64,2;0;30;177,8;0;;;0;8,7;0;30;;;0;0;0;126,5;0;13,2;;;;;50;0;;;;;0;20;86,4;0;;;0;0;0;0;;;;;0,3;0;;
26-01-2019;10 - 11;0;97,9;10;0;0;124,7;73,3;0;0;0;0;0;;;23;0;0;0;;;0;0;0;103;0;232,8;;;;;20;0;;;;;0;0,5;0;23,2;;;0;0,5;0,5;0;;;;;0;0;;
26-01-2019;11 - 12;0;122,2;0;9,7;0;137,4;0;370,6;0;0;200,9;0;;;58;0;0;0;;;0;0;0;252,6;0;12,4;;;;;4,3;0;;;;;0;13,3;25,4;0;;;0;10,3;10,3;0;;;;;0;0;;
26-01-2019;12 - 13;0;255,6;0;45,5;0;260,5;0;664,3;0;78,8;430;0;;;61,8;0;0;21,6;;;0;0;0;316,2;86,8;0;;;;;2,4;0;;;;;0;29,6;0;0,6;;;0;10,3;10,3;0;;;;;0;0;;
26-01-2019;13 - 14;0;1120;0;111,7;0;1037,6;0;155,6;0;86;714,6;0;;;0;24,1;0;80,1;;;0;0;0;621,9;0;26,2;;;;;5;0;;;;;0;2,7;687,7;0;;;38,8;0;0;38,8;;;;;49,1;0;;
26-01-2019;14 - 15;153,1;0;0;83;0;104,8;0;62;0;16,6;328,4;0;;;0;489,6;0;17,2;;;0;0;0;21,9;0;119,8;;;;;20,8;0;;;;;4,8;0;123,7;0;;;34,2;0;0;35,8;;;;;44,5;0;;
26-01-2019;15 - 16;123,8;0;0;14,6;192,3;0;0;52;0;0;0;0;;;0;262;0;78;;;0;0;0;0;117,2;0;;;;;7;0;;;;;78,4;0;0;0;;;78,5;0;0;80;;;;;83,5;0;;
26-01-2019;16 - 17;38,3;0;3;0;22,3;0;5,7;0;0;0;0;0;;;0;85;0;98;;;0;0;0;0;54,3;0;;;;;0;50;;;;;0;8,6;0;0;;;0;10;8,5;0;;;;;0;0;;
26-01-2019;17 - 18;63;0;0;211,4;0;386;0;23;0;0;0;0;;;0;0;0;95;;;0;0;0;0;18;0;;;;;0;30;;;;;0;10,6;0;0;;;0;10;7,5;0;;;;;0;0;;
26-01-2019;18 - 19;0;339;0;250,4;0;679;0;46;0;0;0;0;;;0;0;0;0;;;0;0;0;274;0;0;;;;;0;60;;;;;3,2;0;285;0;;;0;0;0;3,4;;;;;0;0;;
26-01-2019;19 - 20;149,3;0;61,9;0;0;113,6;0;46;0;44,3;21,4;0;;;22,7;0;0;110;;;0;0;0;0;0;0;;;;;70;0;;;;;38,1;0;0;0;;;37,5;0;0;41,5;;;;;37,8;0;;
26-01-2019;20 - 21;241,1;0;132;0;229,1;0;0;40;0;0;0;104,4;;;0;8,3;0;80;;;0;0;0;0;0;6;;;;;0;0;;;;;4,9;0;0;0;;;2,7;0;0;8,1;;;;;3;0;;
26-01-2019;21 - 22;80;0;79,6;0;95,3;0;0;0;0;1,2;0;60;;;0;5,3;0;80,7;;;0;0;0;0;0;0;;;;;1,2;0;;;;;2,2;0;0;0;;;0;0;0;5,2;;;;;0,3;0;;
26-01-2019;22 - 23;95,7;0;52,1;0;105,2;0;0;41;38,7;0;0;81,1;;;13,6;0;0;111,4;;;0;0;0;0;0;0;;;;;0;30;;;;;0;12,5;0;0;;;0;15;9,4;0;;;;;0;3;;
26-01-2019;23 - 00;70;0;60,6;0;91,3;0;0;2;46;0;0;79,2;;;0;15,6;0;30;;;0;3;0;0;0;0;;;;;0;39;;;;;1,6;0;0;0;;;0;0;0;4,7;;;;;8,3;0;;
27-01-2019;00 - 01;0;8,9;0;8;20;0;0;19,7;8;0;0;87,9;;;0;0;0;0;;;0;0;0;0;0;0;;;;;0;8;;;;;0;9,7;0;1;;;0;9,1;10;0;;;;;2,9;0;;
27-01-2019;01 - 02;0;48;25,8;0;0;3,2;0;21;22,7;0;0;3,9;;;0;0;0;0;;;0;0;0;0;0;0;;;;;0;34,2;;;;;0;93,7;24,2;0;;;0;7,1;7;0;;;;;44,7;0;;
27-01-2019;02 - 03;0;49;0;5;0;29;0;21;5;0;0;43,8;;;0;0;0;0;;;0;0;0;0;0;0;;;;;0;5;;;;;0;74,7;93,7;0;;;10;0;0;10,4;;;;;20;0;;
27-01-2019;03 - 04;0;49;0;5;0;29;0;21;9;0;0;70,3;;;0;0;0;0;;;0;0;0;0;0;0;;;;;1;0;;;;;0;48;104,9;0;;;12;0;0;13,3;;;;;20;0;;
27-01-2019;04 - 05;0;48;2,4;0;0;34;0;22;21,3;0;0;41,6;;;0;0;0;0;;;0;0;0;0;0;0;;;;;0;15;;;;;0;96,8;115;0;;;9,3;0;0;10,7;;;;;12,3;0;;
27-01-2019;05 - 06;0;49;0;40;0;30,2;0;21;40,7;0;0;88,8;;;0;0;0;0;;;0;0;0;0;0;0;;;;;0;30,7;;;;;0;12;131,8;0;;;20,8;0;0;20,7;;;;;19,8;0;;
27-01-2019;06 - 07;0;51;0;5,6;16,4;0;0;22;0;4;0;66,7;;;0;0;0;0;;;0;0;0;0;0;0;;;;;12;0;;;;;2;0;67,1;0;;;2,7;0;0;1,7;;;;;68;0;;
27-01-2019;07 - 08;0;10;0;0;20,2;0;0;30;0;16,4;0;20,2;;;0;0;0;0;;;0;0;0;0;0;0;;;;;31,4;0;;;;;5,2;0;0;0;;;7,3;0;0;5;;;;;20,2;0;;
27-01-2019;08 - 09;1;0;14;0;63,6;0;0;75;0;15,8;0;57,6;;;0;0;0;0;;;0;0;0;0;0;0;;;;;70;0;;;;;52,2;0;0;0;;;55;0;0;54,1;;;;;55;0;;
27-01-2019;09 - 10;19;0;129,2;0;94,9;0;0;21;0;0;0;47,7;;;0;0;0;0;;;0;0;0;0;0;0;;;;;55;0;;;;;0;19,9;0;0;;;96,3;0;0;94,2;;;;;79,3;0;;
27-01-2019;10 - 11;53,6;0;62,3;0;78,8;0;0;8;0;0;0;8,1;;;0;0;0;0;;;0;0;0;0;0;0;;;;;50;0;;;;;10,2;0;0;0;;;91,7;0;0;90,8;;;;;48,7;0;;
27-01-2019;11 - 12;76,9;0;74,8;0;137,9;0;0;23;0;0;0;40,4;;;0;0;0;0;;;0;0;0;0;0;0;;;;;46,9;0;;;;;58;0;0;0;;;122;0;0;122,2;;;;;81;0;;
27-01-2019;12 - 13;0;59,2;0;14,4;0;3,2;0;39;0;26,9;0;106,2;;;0;0;0;0;;;0;5;0;0;15,7;0;;;;;36,9;0;;;;;86,9;0;173;0;;;85;0;0;87,6;;;;;51;0;;
27-01-2019;13 - 14;0;102,1;127,4;0;0;15,1;62,3;0;0;13,2;0;103,6;;;3;0;0;0;;;0;0;0;0;0;0;;;;;55,2;0;;;;;136,1;0;237,4;0;;;131;0;0;132,8;;;;;96;0;;
27-01-2019;14 - 15;6,9;0;160;0;51,9;0;46,5;0;0;0;0;70,5;;;0;0;0;0;;;0;0;0;0;9;0;;;;;50;0;;;;;111,8;0;111,7;0;;;105;0;0;106,1;;;;;65;0;;
27-01-2019;15 - 16;0;22,1;114,3;0;0;79,1;0;1;0;0;0;0;;;0;0;0;0;;;0;0;0;0;0;7,9;;;;;15,3;0;;;;;7,4;0;106,3;0;;;0;0;0;2,2;;;;;0;77;;
27-01-2019;16 - 17;0;24,3;133,4;0;0;80,6;0;47;0;0;0;0;;;0;0;0;0;;;0;0;0;0;10;0;;;;;6;0;;;;;9;0;58,6;0;;;0;0;0;6,5;;;;;0;76;;
27-01-2019;17 - 18;125,9;0;145;0;87;0;0;69;0;0;0;0;;;1;0;0;0;;;0;0;0;0;0;8;;;;;0;0;;;;;10,3;0;1,4;0;;;0;0;0;10,6;;;;;0;66;;
27-01-2019;18 - 19;51,3;0;115;0;3,3;0;0;91,1;0;0;0;0;;;2,1;0;0;1;;;0;0;0;0;132,2;0;;;;;32;0;;;;;11,4;0;81,2;0;;;0;0;0;11,4;;;;;0;48;;
27-01-2019;19 - 20;0;21,9;142,1;0;0;42,7;0;85;0;0;0;0;;;0;3;0;5;;;0;0;0;0;271,1;0;;;;;46;0;;;;;9,3;0;257;0;;;0;0;0;9,4;;;;;0;38;;
27-01-2019;20 - 21;0;34,5;214,5;0;50,5;0;22,5;0;0;0;0;25;;;2,6;0;0;0;;;0;0;0;0;15;0;;;;;164;0;;;;;125,4;0;84,5;0;;;113;0;0;122,4;;;;;75;0;;
27-01-2019;21 - 22;0;0;202,6;0;0;36;131,6;0;0;0;0;0;;;2;0;0;0;;;0;0;0;0;0;101,6;;;;;90,6;0;;;;;10,3;0;55;0;;;0;0;0;7,3;;;;;0;40;;
27-01-2019;22 - 23;0;21,1;0;80;0;17,4;0;161,8;269;0;0;68,2;;;11,6;0;22;0;;;0;0;0;0;235,9;0;;;;;0;125,3;;;;;11,3;0;54,1;0;;;0;0;0;9,4;;;;;0;7;;
27-01-2019;23 - 00;0;16;68,1;0;0;16;14;0;206;0;0;83;;;2;0;0;82;;;0;0;0;0;0;19;;;;;0;29;;;;;9,5;0;20;0;;;0;0;0;7,6;;;;;0;7;;
28-01-2019;00 - 01;0;0;0;26,4;3;0;12,6;0;81,4;0;8;0;;;0;0;0;20;;;;;0;0;0;117,1;;;;;0;91,4;;;;;1,6;0;0;5;;;0;0;0;1,5;;;;;0;0;;
28-01-2019;01 - 02;0,2;0;0;1,3;0;3,2;5,6;0;41,3;0;24,4;0;;;0;0;0;30;;;;;0;0;1;0;;;;;0;51,3;;;;;0,1;0;0;3,4;;;0;3,4;0;0;;;;;0;3,4;;
28-01-2019;02 - 03;0;1;0;0;0;1;0;84;5;0;41;0;;;0;0;0;30;;;;;0;0;1;0;;;;;0;35;;;;;0;0,5;0;0;;;0;0;0,5;0;;;;;0;0;;
28-01-2019;03 - 04;0;10,5;0;4;0;5;0;60,6;0;7;32,6;0;;;0;0;0;50;;;;;0;0;1;0;;;;;0;62;;;;;0;0;0;0;;;0,5;0;0;0,1;;;;;0,5;0;;
