Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 01-01-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4;NO3 > NO5;NO5 > NO3
26-01-2017;04 - 05;90;0;0;15,9;87;0;0;0;45;0;0;15,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;;;0;0;0;3;0;0
26-01-2017;05 - 06;38;0;48,7;0;38;0;0;0;0;0;37,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,4;0;0;0;0;0;0;15,7;67;0;0;0;0;0;15,7;0;;;0;0;0;0;0;0
26-01-2017;06 - 07;103;0;14;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;16,3;0;0;0;0;0;0;16,3;0;;;0;0;0;0;0;0
26-01-2017;07 - 08;0;0;0;6,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;3;0;0;0;0;30;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0
26-01-2017;08 - 09;108,6;0;0;0;0;0;94,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;4,8;0;0;;;0;0;0;116,8;0;0
26-01-2017;09 - 10;124,8;0;0;10,1;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,3;0;0;0;0;0;0;0;0;0;0;0;8,7;0;0;;;0;0;0;122,7;0;0
26-01-2017;10 - 11;51,8;0;0;6,9;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,2;0;0;0;0;0;0;0;0;0;0;0;0;10,7;0;0;;;0;0;0;60,1;0;0
26-01-2017;11 - 12;0;27,3;15,5;0;0;0;75,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;41,8;0;0;0;0;0;8,7;0;0;0;0;0;0;0;0;0;;;0;0;0;17;0;0
26-01-2017;12 - 13;0;26;0;8,9;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;0;0;0;0;0;0;19,5;0;0;0;0;0;8,5;0;0;0;0;0;0;0;0;0;;;0;0;0;17;0;0
26-01-2017;13 - 14;0;21,6;0;0,8;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246,6;5;0;0;0;0;0;47,2;0;0;0;0;0;27,2;0;0;0;0;0;0;1,4;0;0;;;0;0;0;22,4;0;0
26-01-2017;14 - 15;16,8;0;0;18,5;0;0;54,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158,2;0;0;0;0;0;0;0;32,4;0;0;0;0;9,8;0;0;0;0;0;0;0;0;0;;;0;0;0;20;0;0
26-01-2017;15 - 16;21;0;0;59,6;0;0;35,9;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;159;0;0;0;0;0;0;0;35,5;0;0;0;0;10;0;0;0;0;0;0;0;0;0;;;0;0;0;21;0;0
26-01-2017;16 - 17;219,8;0;0;69,2;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;26,1;0;0;0;0;0;72,4;0;0;0;0;0;65,6;82,4;0;;;0;0;0;259,6;0;0
26-01-2017;17 - 18;60;0;0;63,3;0;0;73;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;6,4;0;0;0;0;7,6;0;0;0;0;0;4;0;12,4;0;;;0;0;0;71,6;0;0
26-01-2017;18 - 19;12;0;0;106,7;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;19,2;0;0;0;0;31,8;0;0;0;0;0;0;0;0;0;;;0;0;0;12;0;0
26-01-2017;19 - 20;49;0;0;11,7;0;0;75,3;0;0;0;173,1;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;33,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;37;0;0
26-01-2017;20 - 21;0;17;0;13,1;0;0;80;0;0;0;151,4;0;0;5;4;0;0;3;0;0;0;0;0;92;0;5;0;0;0;0;60,3;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;;;0;0;0;0;0;3
26-01-2017;21 - 22;0;13;21;0;0;0;113;0;0;8;163,8;0;0;0;9;0;0;0;0;0;0;0;0;3;0;38;0;0;0;0;47;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0
26-01-2017;22 - 23;0;32;0;5,6;0;16,6;30;0;0;0;159,6;0;23;0;32;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;30,7;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;;;0;0;0;0;0;0
26-01-2017;23 - 00;0;34,2;0;11,2;0;4,7;0;0;0;3,6;153,7;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;;;0;0;0;0;0;0
27-01-2017;00 - 01;0;23,5;8;0;1,7;0;0;0;0;0;0;12,4;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121,5;0;0;0;0;0;0;1,3;23,5;0;0;0;0;0;1,3;0;;;0;0;24,1;0;0;0
27-01-2017;01 - 02;10;0;81,2;0;106,7;0;0;0;0;0;0;43,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166,9;0;0;0;0;0;0;0;30;0;0;0;0,7;0;0;0;;;0;0;95,6;0;0;0
27-01-2017;02 - 03;14,1;0;74,3;0;78,4;0;0;0;0;0;9,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188,1;0;0;0;0;0;0;0,8;0;4,1;0;0;0;0;0,8;0;;;0;0;63,3;0;0;0
27-01-2017;03 - 04;0;60;0;22,4;0;49,4;0;0;38;0;7;0;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128,7;0;0;0;0;0;0;0,4;60;0;0;0;0;0;0,4;0;;;0;0;9,6;0;0;0
27-01-2017;04 - 05;0;76;0;35;0;83,3;0;0;25;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;;;0;0;0;7,3;0;0
27-01-2017;05 - 06;0;0;81,1;0;84,9;0;0;30;0;0;0;0,7;0;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179,1;0;0;0;0;0;91;0;0;0;0;0;91,4;0;0;91;;;0;0;84,2;0;0;0
27-01-2017;06 - 07;75;0;62,6;0;96;0;0;76;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;6,6;0;0;0;0;0;1,5;0;0;10;0;0;0,5;0;0;1,5;;;0;0;0;0;0;0
27-01-2017;07 - 08;37,4;0;0;13;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9;0;0;0;0;0;5,3;0;0;0;0;0;36;35,3;0;;;0;0;0;38,4;0;0
27-01-2017;08 - 09;59,7;0;37,7;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0;1,8;0;0;0;0;0;0;32,8;0;0;0;0;0;79,5;80,8;0;;;0;0;0;79,5;0;0
27-01-2017;09 - 10;151,5;0;6,5;0;0;0;0;74;0;0;0;0;0;0;0;0;0;1,7;0;0;0;0;91,5;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0;105;0;0;0;0;0;158,5;160;0;;;0;0;0;158,5;0;0
27-01-2017;10 - 11;14,6;0;0;0,7;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90,4;0;0;0;0;0;0;11,4;0;0;0;0;0;0;22,8;0;0;0;0;0;55,7;57,8;0;;;0;0;0;17,7;0;0
27-01-2017;11 - 12;0;13;33;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;53;0;0;0;0;81;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0
27-01-2017;12 - 13;0;19;56;0;0;0;44,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;53,2;0;0;0;0;29,8;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;;;0;0;4;0;0;0
27-01-2017;13 - 14;0;1;125,2;0;0;0;0;68;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;113;0;57;0;0;0;0;20,5;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;;;0;0;0;2;0;0
27-01-2017;14 - 15;22;0;83,6;0;0;0;0;61,1;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;65;0;7;0;0;0;0;17,9;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;;;0;0;0;4;0;0
27-01-2017;15 - 16;19;0;121,9;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;52;0;0;0;0;25,6;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;;;0;0;3;0;0;0
27-01-2017;16 - 17;16,3;0;102;0;0;0;87,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;58,5;0;0;0;0;5,4;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;;;0;0;3;0;0;0
27-01-2017;17 - 18;10,8;0;81,5;0;0;0;7,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,5;0;0;0;0;0;30,3;0;0;0;0;13;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0
27-01-2017;18 - 19;0;1;137,8;0;0;0;91,9;0;0;0;0;22;0;0;0;0;10;0;0;0;0;0;0;11;0;45,5;0;0;0;0;13,8;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0
27-01-2017;19 - 20;10;0;53,1;0;0;0;105,9;0;0;0;0;102,9;0;0;0;0;0;0;0;0;0;0;0;10;0;45,5;0;0;0;0;59,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0
27-01-2017;20 - 21;35,6;0;0;17,5;0;0;45,1;0;0;7;0;36,3;10,5;0;10,5;0;0;0;0;0;0;0;0;0;0;33,5;0;0;0;0;0,5;0;0;0;0;0;0;46,9;10,5;0;0;0;0;46,1;46,9;0;;;0;0;0;46,2;0;0
27-01-2017;21 - 22;9,2;0;0;39;0;0;132,7;0;0;49;0;107,7;0,8;0;0,8;0;0;0;0;0;0;0;0;0;0;43,2;0;0;0;0;0;14,2;0;0;0;0;0;0;44,8;0;0;0;0;0;0;0;;;0;0;0;0;0;0
27-01-2017;22 - 23;44,2;0;0;49,8;37,2;0;44;0;0;45,1;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;6;0;0;0;0;0;0;0;35;0;0;0;0;0;0;;;0;0;0;0;0;0
27-01-2017;23 - 00;0;30;0;82,8;134,5;0;0;0;0;7,8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;30;0;0;0;0;0;0;0;;;0;0;170,3;0;0;0
28-01-2017;00 - 01;12,9;0;0;15,8;8;0;5,4;0;0;0;0;44,2;0;0;0;0;0;0;0;0;0;0;0;0;0;5,4;0;0;0;0;110,6;0;0;0;0;0;0;0;0;22,9;0;0;0,5;0;0;0;;;0;0;0;4,9;0;0
28-01-2017;01 - 02;40,6;0;15,8;0;33,8;0;0;0;0;12;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;55;0;0;0,4;0;0;0;;;0;0;0;6,8;0;0
28-01-2017;02 - 03;3,7;0;0;19,5;0;3,6;0;0;0;0;0;46,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0,6;0;13,7;0;0;0;0;0,6;0;;;0;0;0;7,3;0;0
28-01-2017;03 - 04;0;0;20,5;0;0;6,5;0;0;0;21;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0,3;0;;;0;0;0;6,5;0;0
28-01-2017;04 - 05;3,7;0;13,5;0;0;1,8;0;0;0;24;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;6,7;0;0;0;0;0;0;;;0;0;0;5,5;0;0
28-01-2017;05 - 06;0;31;0;13,6;0;33,3;0;0;0;0;23,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;;;0;0;0;2,3;0;0
28-01-2017;06 - 07;0;0,7;2,2;0;0;6,2;0;0;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,8;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;;;0;0;0;5,5;0;0
28-01-2017;07 - 08;0;10,6;70,2;0;0;10,6;0;0;3,5;0;44,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,4;0;0;0;0;0;0;0;0;3,4;;;0;0;0;0;0;0
28-01-2017;08 - 09;100;0;76;0;91;0;0;100;0;0;38,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,2;0;20;0;0;0;9;6,2;0;;;0;0;0;9;0;0
28-01-2017;09 - 10;0;0;16;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;;;0;0;0;0,1;0;0
28-01-2017;10 - 11;10;0;99,5;0;0;0;74,9;0;0;0;40,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;5,4;0;0
28-01-2017;11 - 12;3,7;0;48,6;0;0;0;68;0;0;5,4;26,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,2;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;;;0;0;0;6,7;0;0
28-01-2017;12 - 13;0;1,3;83,2;0;0;0;50;0;0;2,9;0;21,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,2;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;;;0;0;0;4,7;0;0
28-01-2017;13 - 14;14,6;0;166,5;0;0;0;42,6;0;0;0;0;4,3;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;37,9;0;0;0;0;0;0;11;0;0;0;0;0;12,7;11;0;;;0;0;0;14,6;0;0
28-01-2017;14 - 15;100;0;99;0;13,3;0;0;0,9;0;0;75,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,1;0;0;0;0;0;0;95,2;0;0;0;0;0;99,7;95,2;0;;;0;0;0;99,7;0;0
28-01-2017;15 - 16;113,7;0;137,8;0;27,7;0;0;43,7;0;0;72;0;11,1;0;11,1;0;0;0;0;0;0;0;0;0;11,1;0;0;0;0;0;46,9;0;0;0;0;0;0;98;0;8;0;0;0;102,1;98;0;;;0;0;0;97,1;0;0
28-01-2017;16 - 17;0;2;133,1;0;0;0;28,1;0;0;0;0;16,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,6;0;0;0;0;0;0;0;0;0;0;0;0;5,1;0;0;;;0;0;0;0,1;0;0
28-01-2017;17 - 18;0;3,2;135,5;0;0;0;16,7;0;0;25;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;;;0;0;0;0,8;0;0
28-01-2017;18 - 19;89;0;80,9;0;0;0;0;89;0;0;48,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,6;0;0;0;0;0;0;88,5;0;0;0;0;0;91;89;0;;;0;0;0;91;0;0
28-01-2017;19 - 20;199,6;0;83,6;0;0;0;0;148,1;0;10;108,6;0;15,5;0;15,5;0;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;19;0;0;0;0;0;0;208,5;0;64,5;0;0;0;208,1;209;0;;;0;0;0;208,1;0;0
28-01-2017;20 - 21;17;0;94,5;0;0;27,9;0;0;0;0;6,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,6;0;0;0;0;0;0;1,9;0;20;0;0;0;0;2,4;0;;;0;0;0;0;0;0
28-01-2017;21 - 22;72;0;74,3;0;57,4;0;0;0;0;0;0;16,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;2,4;0;85;0;0;0;1;3,4;0;;;0;0;0;1,6;0;0
28-01-2017;22 - 23;87,6;0;0;50,6;87,6;0;0;0;0;20,7;0;99,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;0;0;0;0;17,8;0;0;95;0;0;18,2;0;0;16,8;;;0;0;0;1,6;0;0
28-01-2017;23 - 00;108,9;0;2,6;0;116,2;0;0;0;0;30,8;0;72,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;115;0;0;0;3,9;4;0;;;0;0;0;3,9;0;0
29-01-2017;00 - 01;33,1;0;2,7;0;20,4;0;0;0;0;0;0;19,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;8;20;0;0;48,1;0;0;0;20,4;20;0;;;0;0;0;22,7;0;0
29-01-2017;01 - 02;22,3;0;32,3;0;30,2;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;8;0;0;0;22,3;0;0;0;0,2;0;0;;;0;0;0;2,1;0;0
29-01-2017;02 - 03;23,3;0;60,6;0;32,3;0;0;0;0;0;0;1,5;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;68,3;0;0;0;0;8;0;0;0;23,3;0;0;0;1;0;0;;;0;0;0;1;0;0
29-01-2017;03 - 04;24,2;0;72,4;0;22,1;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;8;0;0;0;24,2;0;0;0;2,1;0;0;;;0;0;0;2,1;0;0
29-01-2017;04 - 05;50;0;111,9;0;47,3;0;0;0;0;0;0;10,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101,9;0;0;0;0;8;0;0;0;40;0;0;0;2,3;0;0;;;0;0;0;2,7;0;0
29-01-2017;05 - 06;90,1;0;112;0;88;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103,6;0;0;0;0;8;0;0,4;0;60;0;0;0;0;0,4;0;;;0;0;0;2,1;0;0
29-01-2017;06 - 07;70,2;0;165;0;68;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,4;0;0;0;0;8;0;0,8;0;58;0;0;0;0;0,8;0;;;0;0;0;2,2;0;0
29-01-2017;07 - 08;130;0;231,8;0;118;0;0;0;8,5;0;59,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,5;0;0;0;0;8;0;0,5;0;110;0;0;0;0;0,5;0;;;0;0;0;12;0;0
29-01-2017;08 - 09;228,9;0;294,6;0;300,2;0;0;0;0;0;0;75,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;8;0;0;0;223,9;0;0;0;0,1;0;0;;;0;0;0;13,9;0;0
29-01-2017;09 - 10;316,2;0;182,6;0;384;0;0;0;0;0;0;223,5;0;1,5;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0,5;0;299,8;0;0;0;0;0,5;0;;;0;0;0;1,7;0;0
29-01-2017;10 - 11;341,9;0;175,2;0;407,4;0;0;0;42;0;0;239,4;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;97,1;0;0;0;0;0;0;79,1;0;316,5;0;0;0;85;89,1;0;;;0;0;0;10;0;0
29-01-2017;11 - 12;80,9;0;66;0;155,8;0;0;0;0;30;0;104,7;0;90;0;90;0;6,5;0;0;0;0;0;132,7;0;0;0;0;0;0;36,5;0;0;0;0;0;0;46,2;0;147;0;0;0;50;52,7;0;;;0;0;0;0;0;0
29-01-2017;12 - 13;0;381;0;3,6;0;275,2;0;0;0;12,2;168,1;0;0;45;0;45;0;8;0;0;0;0;0;643,2;45;0;0;0;0;0;0;68,8;0;0;0;0;0;28,9;0;173,3;0;0;0;36;35,4;0;;;0;0;0;1;0;0
29-01-2017;13 - 14;66,3;0;229,8;0;128,4;0;0;0;8,9;0;49,6;0;0;40;0;40;0;10;0;0;0;0;0;194,7;51,5;0;0;0;0;0;105,1;0;0;0;0;0;0;46,1;0;144,5;0;0;0;47,4;46,7;0;;;0;0;0;22,4;0;0
29-01-2017;14 - 15;73,3;0;164,5;0;152,5;0;0;0;39;0;0;70,9;0;41,5;0;44,5;0;9,8;0;0;0;0;0;99;50;0;0;0;0;0;62,3;0;0;0;0;0;0,8;0;0;113,3;0;0;0;14,9;15,1;0;;;0;0;0;0;0;0
29-01-2017;15 - 16;85,1;0;256,5;0;183,8;0;0;0;0;46,5;0;81,2;0;31,5;0;48,5;0;10;0;0;0;0;0;100;60;0;0;0;0;0;131,7;0;0;0;0;0;0;61;0;73,2;0;0;0;29,7;30,4;0;;;0;0;0;0;0;0
29-01-2017;16 - 17;226,7;0;236,8;0;294,5;0;0;0;0;51,9;0;83,7;0;21,5;0;24,5;0;9,4;0;0;0;0;0;0;70,1;0;0;0;0;0;141,3;0;0;0;0,1;0;0;84,2;0;202,2;0;0;0;25;29,3;0;;;0;0;0;0;0,1;0
29-01-2017;17 - 18;114,9;0;252;0;182,8;0;0;0;0;66,3;0;86,9;0;32,5;0;35,5;0;5;0;0;0;0;0;0;50;0;0;0;0;0;100,8;0;0;0;0;9;0;93,5;0;125,9;0;0;0;7,2;13,5;0;;;0;0;0;0;0;9
29-01-2017;18 - 19;228;0;247,4;0;279,8;0;0;0;0;76,9;0;115,6;0;81,5;0;84,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127,2;0;0;0;0;0;0;98,1;0;239,5;0;0;0;0;6,1;0;;;0;0;0;15;0;0
29-01-2017;19 - 20;223,3;0;234,6;0;302,9;0;0;0;0;1,7;0;149,9;0;81,5;0;84,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78,5;0;0;0;0;0;0;102,9;0;225;0;0;0;5;10,4;0;;;0;0;0;0;0;0
29-01-2017;20 - 21;225,7;0;261,2;0;284,6;0;0;0;0;36;0;161;0;81,5;0;84,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144,8;0;0;0;0;0;0;112,2;0;219,7;0;0;0;5;13,2;0;;;0;0;0;0;0;0
29-01-2017;21 - 22;198;0;204,5;0;243,1;0;0;0;0;2,7;0;207,9;0;81,5;0;84,5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;85,5;0;0;0;0;0;0;70,8;0;192;0;0;0;8,3;10,6;0;;;0;0;0;3,9;0;0
29-01-2017;22 - 23;195,6;0;211,2;0;237,8;0;0;0;0;16,8;0;166,1;0;81,5;0;84,5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;28,4;0;209,6;0;0;0;3,4;0,4;0;;;0;0;0;3,4;0;0
29-01-2017;23 - 00;131,1;0;355,1;0;238,8;0;0;0;0;23,5;3,2;0;0;82,2;0;85,2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;156,4;0;0;0;0;0;0;51,5;0;145,1;0;0,7;0;1,4;0;1;;;0;0;0;1,4;0;0
30-01-2017;00 - 01;19,2;0;74,2;0;16,2;0;0;0;38,9;0;49,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96,4;0;0;0;0;0;0;38,4;0;4,2;0;0;3,4;0;0;0;;;0;0;0;2;0;0
30-01-2017;01 - 02;15,4;0;28,2;0;0,2;0;0;0;34,5;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84,4;0;0;0;0;0;0;39,5;0;7,6;0;0;2,8;0;0;0;;;0;0;0;14,5;0;0
30-01-2017;02 - 03;48,4;0;36,4;0;36,7;0;0;0;41,8;0;3,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;41,8;0;56,4;0;0;6,8;0;0;0;;;0;0;0;11,7;0;0
30-01-2017;03 - 04;0;18,1;4;0;0;36,3;0;36,2;43,8;0;70,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,8;0;0;0;0;0;0;49,4;14,3;0;0;0;0;0;5,6;0;;;0;0;0;18,2;0;0
30-01-2017;04 - 05;0;69;0;43,9;0;75,7;0;0;65,9;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,8;0;0;0;0;0;0;44,9;69;0;0;0;2,7;0;0;0;;;0;0;0;6,7;0;0
30-01-2017;05 - 06;0;35,8;0;4,1;9,3;0;0;0;2;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;4,1;0;35,8;0;0;0;50;0;0;48,6;;;0;0;45,1;0;0;0
30-01-2017;06 - 07;8,2;0;103,4;0;4,3;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86,4;0;0;0;0;0;0;43,5;0;8,2;0;0;0;1;0;0;;;0;0;0;5,2;0;0
30-01-2017;07 - 08;2,5;0;21,9;0;0;0;0;58,2;0;0;80,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,9;0;0;0;0;0;0;81,9;0;0;0;0;0;2,5;0;0;;;0;0;0;2,5;0;0
30-01-2017;08 - 09;0;55,2;88,2;0;0;0;15,1;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;75,7;0;0;0;0;0;0;77,8;0;0;0;0;0;0,5;0;0;;;0;0;0;0,5;0;0
