Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 01-01-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4;NO3 > NO5;NO5 > NO3
29-04-2018;12 - 13;0;0;0;26,5;0;8,6;0;49,6;0;1,9;0;7,2;35;0;0;40;0;1,7;0;0;0;0;0;0;0;85;0;0;0;0;26,9;0;0;0;0;0;5,3;0;15,2;0;120;0;0;17;5,8;0;0;0;;;0;18,6;0;0
29-04-2018;13 - 14;0;6,2;24,1;0;0;3,4;59,9;0;1;0;0;49,4;72;0;0;3;0;1;0;0;0;0;0;0;0;161;0;0;0;0;22,8;0;0;0;17;0;33,7;0;0;34;250;0;0;5;0;4,5;0;0;;;0;7,2;17;0
29-04-2018;14 - 15;0;10;103,1;0;0;1,8;166,4;0;0;0;0;56,9;0;0;0;0;0;0;0;0;0;0;0;0;0;235,3;0;0;0;0;25;0;0;0;16;0;45,7;0;20;0;251,3;0;0;0;0;20,3;0;0;;;0;1,8;16;0
29-04-2018;15 - 16;0;1;106,6;0;0;4,8;82,8;0;0,1;0;0;56,3;0;0;0;0;0;41,5;0;0;0;0;0;0;0;179;0;0;0;0;58,4;0;0;0;16;0;28,1;0;1;0;195;0;0;0;0;18,7;0;0;;;0;2,7;16;0
29-04-2018;16 - 17;21,9;0;33,6;0;9,9;0;0;122,2;0;8;0;6,2;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;29,6;0;0;0;0;0;20,4;0;0;12;0;0;0;5;0;11,5;0;0;;;0;5;0;0
29-04-2018;17 - 18;14,9;0;150;0;9;0;154,6;0;0;6,2;0;69,2;10;0;10;0;4,2;0;0;0;0;0;0;0;0;238,8;0;0;0;0;74,8;0;0;0;4,2;0;23,8;0;0;15;253;0;0;0;0;15,2;0;0;;;0;0;4,2;0
29-04-2018;18 - 19;0;15;24,4;0;0;16;40,2;0;16,3;0;0;18,2;0;0;0;0;0;0;0;0;0;0;0;0;11,2;0;0;0;0;0;2,7;0;0;0;0;0;19,2;0;20;0;0;11,2;0;0;0;10,4;0;0;;;0;0;0;0
29-04-2018;19 - 20;9,1;0;0;23,6;6;0;0;55,4;12,8;0;0;5,9;0;0;0;0;0;3;0;0;0;0;0;0;0;5,4;0;0;0;0;2,7;0;0;0;0;0;14,2;0;0;0;5,4;0;0;0;0;6,1;0;0;;;0;0;0;0
29-04-2018;20 - 21;0;0;0;35,3;0;2,4;0;44,9;25,6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2,6;0;0;0;0;0;0;12,6;0;0;0;0;13,1;0;0;0;0;0;0;0;0;5,1;0;0;;;0;0;0;0
29-04-2018;21 - 22;0;0;46,5;0;0;1,8;46,3;0;56,3;0;0;1,2;0;0;0;0;0;2;0;0;0;0;0;0;0;10,8;0;0;0;0;0;58,4;0;0;0;0;4,3;0;0;0;14,5;0;0;8;3,2;0;0;0;;;0;0;0;0
29-04-2018;22 - 23;0;0;58,4;0;0;1,5;127,6;0;13,1;0;0;76,7;0;0;0;6;0;3;0;0;0;0;0;0;0;137,7;0;0;0;0;0;21,8;0;0;0;0;0;2,5;0;0;138;0;0;15;9,4;0;0;0;;;0;0;0;0
29-04-2018;23 - 00;31;0;71,8;0;46,7;0;74,8;0;0;2,2;0;89,9;0;48,7;0;54,7;0;36,1;0;0;0;0;0;0;0;30,8;0;0;0;0;0;8,6;0;0;25,9;0;13,2;0;0;13;39;0;0;0;0;6;0;0;;;18;0;0;0,1
30-04-2018;00 - 01;0;0;4;0;0;4,4;0;37;0,5;0;45,6;0;0;256,5;0;182,5;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;2,9;0;0;0;0;10,2;0;0;171;0;192,5;9,4;0;0;9,3;0;0;;;0;0;0;0
30-04-2018;01 - 02;50;0;0;50,9;50,8;0;15,9;0;0,5;0;92,2;0;0;558;0;465;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;3,5;0;0;0;0;1,5;0;0;96;0;507;0,2;0;0;0;0;0;;;5;0;0;0
30-04-2018;02 - 03;0;0;0;18,3;27;0;0;0;0;16,3;0;0;0;166,3;0;116,3;0;0;0;0;0;0;0;0;0;64;0;0;0;0;14,1;0;0;0;0;0;2,7;0;0;95;0;118;0;0;0;2,3;0;0;;;0;0;0;0
30-04-2018;03 - 04;0;0;0;37,1;14,7;0;0;39;0;22,5;0;0,2;4,7;0;29,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,3;0;0;0;0;0;33,6;0;0;50;0;0;0;12,9;11,8;0;0;0;;;0;0;0;0
30-04-2018;04 - 05;0;0;0;196,4;10;0;0;11;96,9;0;0;30,8;0;278;0;245;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;98,9;0;0;0;0;0;38,3;0;50;0;283;0;40;38,3;0;0;0;;;0;0;0;0
30-04-2018;05 - 06;0;0;0;180,2;25,4;0;0;33;135,2;0;0;0;0;207,6;0;204;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;142,2;0;0;0;0;1,2;0;0;50;0;228,3;0;1,3;0;0,5;0;0;;;25,4;0;0;0
30-04-2018;06 - 07;0;0;0;169;0;0;0;0;197,3;0;0;0;0;76,5;0;76,5;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;157,3;0;0;0;0;1,2;0;0;0;0;98,8;0;0;0;0,9;0;0;;;0;0;0;0
30-04-2018;07 - 08;0;0;0;19;2;0;0;0;0;0;0;0;22,7;0;22,7;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0;38;0;0;0;0;0;3,2;0;0;32,8;0;0;0;0;0;1,3;0;0;;;0;0;0;0
30-04-2018;08 - 09;0;0;1,3;0;0,9;0;0;0;0;63,9;0;3,6;8;0;8;0;0;0;0;0;0;0;0;47,3;0;0;0;0;0;0;59,8;0;0;0;0;0;4,4;0;0;17,3;0;0;0;0;1,3;0;0;0;;;0;0;0;0
30-04-2018;09 - 10;0;0;15,8;0;0,7;0;0;0;0;13,3;0;8,7;0;0;10;0;0;0;0;0;0;0;21,7;0;0;0;0;0;0;0;11;0;0;0;0;0;0;2,4;11,7;0;0;0;0;0;5,3;0;0;0;;;0;0;0;0
30-04-2018;10 - 11;0;0;76,8;0;26,1;0;0;0;0;18,1;0;27,6;3,8;0;3,8;0;0;0;0;0;0;0;64,5;0;0;0;0;0;0;0;105,2;0;0;0;0;0;81,6;0;34,5;0;0;0;21,1;0;0;15,7;0;0;;;0;0;0;0
30-04-2018;11 - 12;0;0;124,2;0;13;0;0;0;0;18,7;0;24,7;0;5,3;0;5,3;0;0;0;0;0;0;187,2;0;0;0;0;0;0;0;154,7;0;0;0;0;0;75,1;0;60,7;0;0;0;44,1;0;0;39;0;0;;;0;0;0;0
30-04-2018;12 - 13;0;0;140,3;0;0;4,1;0;0;0;10,4;0;81,9;0;5,2;19,8;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;173;0;0;0;0;0;187,1;0;50;0;0;0;26,4;0;0;141,4;0;0;;;0;0;0;0
30-04-2018;13 - 14;0;0;189,7;0;0;9,7;0;0;0;0;0;0;1,4;0;41,4;0;0;0;0;0;0;0;44,3;0;0;0;0;0;0;0;145,9;0;0;0;0;0;68,5;0;89,3;0;0;0;8,1;0;0;26,9;0;0;;;0;0;0;0
30-04-2018;14 - 15;0;0;104,2;0;0;25,1;0;0;0;0;0;0;0;6,3;64,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83,5;0;0;0;0;0;16,7;0;4,9;0;0;0;0,1;0;2,8;0;0;0;;;0;0;0;0
30-04-2018;15 - 16;0;0;70,2;0;0;41,8;0;0;0;0;0;0;227,1;0;227,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,5;0;0;0;0;0;4,9;0;0;8,4;227;0;0;7,9;9,3;0;0;0;;;0;0;0;0
30-04-2018;16 - 17;0;0;0;55,5;0;45,7;0;0;41;0;0;44,6;124;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;16,3;0;5;0;124;0;15;0;0;12,3;0;0;;;0;0;0;0
30-04-2018;17 - 18;102,9;0;57,2;0;66,3;0;111;0;88,7;0;0;138,1;123,9;0;123,9;0;0;0;0;0;0;0;0;0;0;214,1;0;0;0;0;36,3;0;0;0;0;0;11;0;0;72,7;360;0;13;0;0;4,7;0;0;;;0;4,1;0;0
30-04-2018;18 - 19;0;0;0;2,2;0;28;315,5;0;105,2;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;427,5;0;0;0;0;0;4,2;0;0;0;0;16,1;0;20;0;471,5;0;10;0;0;11,8;0;0;;;0;0;0;0
30-04-2018;19 - 20;0;24,7;0;7;0;44,7;63,4;0;27;0;0;99,9;16;0;21;0;0;0;0;0;0;0;0;0;0;574,9;0;0;0;0;13;0;0;0;0;0;3,5;0;29,7;0;480;0;0;18;18;0;0;0;;;0;0;0;0
30-04-2018;20 - 21;30;0;0;36;33;0;0;169,4;60,8;0;0;88,6;0;0;72;0;0;0;0;0;0;0;0;0;0;637;0;0;0;0;0;21,5;0;0;0;0;0;40,1;0;0;461;0;0;57;53,6;0;0;0;;;0;0;0;0
30-04-2018;21 - 22;24,8;0;98,5;0;25,5;0;116,3;0;37,6;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;293,8;0;0;0;0;16,4;0;0;0;0;0;0;35,3;0;5;255;0;0;41,3;39,1;0;0;0;;;0;0;0;0
30-04-2018;22 - 23;36;0;77,7;0;24,5;0;146,1;0;22,3;0;0;127,4;0;0;0;0;0;0;0;0;0;0;0;0;0;15,4;0;0;0;0;103,3;0;0;0;0;0;0;18,3;0;0;0;0;0;8;19,3;0;0;0;;;0;0;0;0
30-04-2018;23 - 00;43,7;0;120,3;0;39,7;0;189,8;0;14,9;0;0;202,8;0;0;3;0;0;0;0;0;0;0;0;0;2,3;0;0;0;0;0;276,9;0;0;0;0;0;0;3,2;0;0;0;0;0;0;7,1;0;0;0;;;6;0;0;0
01-05-2018;00 - 01;19,5;0;17,2;0;4,5;0;0;94;0;0;0;104,3;62;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;11;0;0;30;0;0;10;0;0;11;0;0;;;0;15;0;0
01-05-2018;01 - 02;38;0;46,8;0;30;0;0;79,2;0;45,2;0;147,8;90;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,8;0;0;0;0;0;10;0;0;38;0;0;0;0;0;6,6;0;0;;;0;10;0;0
01-05-2018;02 - 03;0;0;10,7;0;4,3;0;0;133,6;0;35;0;14;48;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,8;0;0;0;0;0;5,7;0;0;23,9;0;15;10;0;0;5,7;0;0;;;0;0;0;0
01-05-2018;03 - 04;2;0;30;0;0;24;0;93,4;0;0;0;80,8;118;0;177;0;0;0;0;0;0;0;0;0;62,4;0;0;0;0;0;30;0;0;0;0;0;5,4;0;23;0;0;21,4;9,3;0;0;5,4;0;0;;;0;27;0;0
01-05-2018;04 - 05;21,6;0;54,5;0;7,7;0;20,1;0;0;20,6;0;172,3;41,1;0;135;0;0;0;0;0;0;0;0;0;133,2;0;0;0;0;0;51,5;0;0;0;0;0;4,3;0;43,4;0;0;97,5;0;8,2;0;7,8;0;0;;;0;17,5;0;0
01-05-2018;05 - 06;64,1;0;133;0;57,4;0;119,9;0;0;1,7;0;356,2;63,8;0;151,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,3;0;0;0;0;1,2;0;0;27;18;0;0;10,8;0;5,2;0;0;;;0;10;0;0
01-05-2018;06 - 07;55;0;49,5;0;58,6;0;151,4;0;0;2,4;0;383,8;29;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,6;0;0;0;0;10,4;0;0;0;0;45,4;0;0,7;0;14,2;0;0;;;0;0;0;0
01-05-2018;07 - 08;94;0;56,8;0;94;0;63,2;0;0;2,2;0;294,8;101,2;0;175,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,8;0;0;0;0;0;3,7;0;0;20,4;0;0;0;0,7;0;0,3;0;0;;;0;0;0;0
01-05-2018;08 - 09;0;0;21,6;0;4,6;0;0;44,8;0;48,9;0;83,1;42;0;96;0;0;0;0;0;0;0;0;0;108,1;0;0;0;0;0;19,5;0;0;0;0;0;0;16,3;0;15;0;115,7;0;0;0;0,7;0;0;;;0;0;0;0
01-05-2018;09 - 10;11,2;0;31,7;0;0;30,6;0;70,9;0;48,2;0;68,6;40;0;124;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;33,3;0;0;0;5;0;0;24,8;0;85,3;0;0;0;2,5;0;0,6;0;0;;;0;46,5;5;0
01-05-2018;10 - 11;0;0;48,8;0;0;38;0;120,3;0;27,2;0;70,8;40;0;84;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;54,7;0;0;0;0;0;0;6,7;0;145,8;0;0;0;1,6;0;0;0;0;;;0;45,6;0;0
01-05-2018;11 - 12;3;0;29,9;0;0;41,1;0;31,1;0;35,3;0;115;10;0;51;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;51,6;0;0;0;0;0;0;26,2;0;103,5;0;0;0;1,6;0;0,6;0;0;;;0;45,6;0;0
01-05-2018;12 - 13;1,3;0;120;0;0;1,7;0;96,6;0;11,5;0;1,8;0;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,4;0;0;0;5;0;0;40,7;0;160,4;0;0;0;0;2,6;0;0;0;;;0;0;5;0
01-05-2018;13 - 14;4,5;0;125,8;0;4,9;0;43,9;0;0;3,1;0;188,4;0;0;0;0;0;4,5;0;0;0;0;0;0;147;0;0;0;0;0;0;5,9;0;5;0;0;0;36,7;0;146,9;0;147;0;0;3,9;0;0;0;;;0;0;5;0
01-05-2018;14 - 15;30;0;138,7;0;26,2;0;117,6;0;0;28,6;0;143,6;0;0;0;0;0;0;0;0;0;0;0;0;202;0;0;0;0;0;27,2;0;0;5;0;0;0;33;0;60;0;202;0;5;5;0;0;0;;;0;0;5;0
01-05-2018;15 - 16;0;0;156,1;0;0;12,5;99,8;0;0;31,9;0;130,1;0;0;0;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;41,2;0;0;0;0;0;0;22,2;0;36,2;0;115;0;0;0;0;0;0;;;0;20;0;0
01-05-2018;16 - 17;0;0;128,8;0;8,3;0;207;0;0;3,7;0;267,5;0;0;0;0;0;0;0;0;0;0;0;0;35,8;0;0;0;0;0;19,8;0;0;0;29,5;0;1,9;0;0;93;0;0;20;0;0;20;0;0;;;0;0;29,5;0
01-05-2018;17 - 18;42,3;0;149;0;20,7;0;144,2;0;0;54,3;0;136;0;0;0;0;0;0;0;0;0;0;0;0;74,5;0;0;0;0;0;76,9;0;0;0;29,5;0;0;7,2;0;75;0;0;0;0;0;0;0;0;;;0;25;29,5;0
01-05-2018;18 - 19;0;0;75;0;0;15;31,8;0;0;28,5;0;100,8;0;0;0;0;0;5;0;0;0;0;0;0;79;0;0;0;0;0;45,5;0;0;0;29;0;3;0;0;95,2;0;0;0;0;0;0;0;0;;;0;15;29;0
01-05-2018;19 - 20;0;0;100,3;0;0;26,4;0;88;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;20,4;0;0;0;22;0;4;0;0;72;0;0;0;0;0,3;0;0;0;;;0;25;22;0
01-05-2018;20 - 21;30;0;108,3;0;33;0;0;185;0;13,9;42,3;0;0;0;0;0;0;0;0;0;0;0;0;153,2;0;0;0;0;0;0;53;0;0;5;0;0;0;5,2;0;173,5;0;0;0;6,7;6,7;0;0;0;;;0;0;5;0
01-05-2018;21 - 22;0;0;181,1;0;0;0;0;0,5;0;18,5;0;4,4;0;0;0;0;0;5;0;0;0;0;0;65,2;0;0;0;0;0;0;110,7;0;0;0;0;0;0;6,5;0;82,5;0;0;0;6,7;6,7;0;0;0;;;0;0;0;0
01-05-2018;22 - 23;0;264,1;217,3;0;0;249,1;0;0;0;0;213,4;0;0;0;0;3;0;5;0;0;0;0;0;275,2;0;0;0;0;0;0;162,3;0;0;0;0;0;0;22,1;15;0;0;0;0;6,7;6,7;0;0;0;;;0;0;0;0
01-05-2018;23 - 00;0;231,5;243,2;0;0;206,8;0;93,8;15;0;131,9;0;0;0;0;3;0;0;0;0;0;0;0;194,5;0;0;0;0;0;0;198,2;0;0;0;0;0;0;16,3;36,5;0;0;0;0;1,6;3,9;0;0;0;;;0;0;0;0
02-05-2018;00 - 01;0;122,5;42,2;0;0;128,6;0;0;0;35;8,5;0;43,7;0;68,7;0;0;0;0;0;0;0;0;176,4;44,1;0;0;0;0;0;13;0;0;0;0;0;6,2;0;0;26,9;0;50;0;0;0;3,6;0;0;;;0;8,7;0;0
02-05-2018;01 - 02;0;58,1;48,7;0;0;64,3;0;0;0;35;0;156,3;192;0;217;0;0;0;0;0;0;0;77,4;0;185,5;0;0;0;0;0;8;0;0;0;0;0;2,8;0;135,5;0;0;48,5;0;0;0;2,2;0;0;;;0;8,8;0;0
02-05-2018;02 - 03;0;189,2;0;29,5;0;209,6;0;2;0;5,8;30,1;0;58;0;83;0;0;0;0;0;0;0;0;203,2;0;0;0;0;0;0;0;19,5;0;0;0;0;2,9;0;0;14;33;0;6,2;0;0;5;0;0;;;0;26,4;0;0
02-05-2018;03 - 04;0;101,6;30;0;0;116,3;0;1;0;28,8;62,8;0;0;0,5;24,5;0;0;0;0;0;0;0;0;9,1;0;0,5;0;0;0;0;13,8;0;0;0;0;0;0;9,1;92,5;0;0;0;0;0;6,3;0;0;0;;;0;22,1;0;0
02-05-2018;04 - 05;0;0;80,1;0;1,2;0;0;1;0;15,5;0;117,1;72,9;0;97,9;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;32,5;0;0;0;0;1,6;0;9;0;53,6;0;4,5;0;0;0;0;0;;;0;5,8;0;0
02-05-2018;05 - 06;0;0;44,8;0;2,1;0;0;0;0;17,2;4;0;0;0;1,5;0;0;0;0;0;0;0;0;60;0;0,5;0;0;0;0;14,4;0;0;0;0;0;1,3;0;0;0;0;1,5;0;0;0;2,7;0;0;;;0;2,3;0;0
02-05-2018;06 - 07;0;103,3;0;42,5;0;120,7;0;0;0;17,9;56,5;0;0;0;0;0;0;0;0;0;0;0;0;113,3;0;0;0;0;0;0;0,3;0;0;0;0;0;8,5;0;0;0;0;0;0;0;0;5,3;0;0;;;0;17,4;0;0
02-05-2018;07 - 08;0;24,6;0;12,4;0;24,6;0;0;0;11,6;0;30,5;0;0;0;0;0;0;0;0;0;0;0;44,6;0;0;0;0;0;0;0;8,4;0;0;0;0;11,4;0;16,1;0;0;0;0;0,2;0;10,4;0;0;;;0;0;0;0
02-05-2018;08 - 09;0;1,1;0;15,4;0;3,4;0;0;0;15,9;0;9,8;0;4,5;0;4,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,2;0;0;0;0;0;31,5;90;0;0;0;0;0;0;0;0;0;;;0;3,9;0;0
02-05-2018;09 - 10;0;92,9;0;31,1;0;99,5;0;101,9;0;12;70,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9;0;0;0;0;0;41,5;7,3;0;0;0;0;0;0;0;0;0;;;0;13,9;0;0
02-05-2018;10 - 11;0;6,1;0;15,5;0;21,3;0;132,8;0;12;89,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,4;0;0;0;0;5,3;0;0;0;0;0;0;36,7;56,4;0;0;0;0;0;0;0;0;0;;;0;27,4;0;0
02-05-2018;11 - 12;5,7;0;2,9;0;8,9;0;0;75,8;0;0;99,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,3;0;0;0;0;0;12,3;0;0;0;0;0;24,7;171,8;0;0;0;0;0;0;0;0;0;;;0;13,2;0;0
02-05-2018;12 - 13;0;21,6;0;36,7;0;33,1;0;177,5;60,2;0;0;4;293,1;0;308,1;0;0;0;0;0;0;0;0;0;29,2;0;0;0;0;0;0;71;0;0;0;0;0;23,7;130,3;0;248,5;0;0;0;0;0;0;0;;;0;12,7;0;0
02-05-2018;13 - 14;64,4;0;0;106,6;40,8;0;0;534,2;12,9;0;0;24;382,9;0;382,9;0;17,8;0;0;0;0;0;0;0;408,1;0;0;0;0;0;0;6,3;0;0;17,8;0;0;16;0;13,7;0;29,7;0;0;0;0;0;0;;;0;1,2;17,8;0
02-05-2018;14 - 15;37,5;0;0;279,4;41,8;0;0;530,4;119,2;0;0;0;104,4;0;104,4;0;0;0;0;0;0;0;0;0;444,6;0;0;0;0;0;0;123,1;0;0;19;0;0;16;0;0;0;346,2;0;0;0;0;0;0;;;0;1,3;19;0
02-05-2018;15 - 16;30;0;0;229,7;0,6;0;0;210,6;170,4;0;0;0;0;20;0;0;1,1;0;0;0;0;0;0;0;95,3;0;0;0;0;0;0;232,6;0;0;4,5;0;0;31,3;0;0;0;127;0;0;0;0;0;0;;;0;0;7,6;0
02-05-2018;16 - 17;0;17,9;0;197,4;0;17,9;0;43,3;153,8;0;0;0;0;0;0;5;16,5;0;0;0;0;0;0;0;0;71,5;0;0;0;0;0;168,8;0;0;0;0;0;34,3;186,9;0;62,4;0;0;0;0;0;0;0;;;0;0;0;0
02-05-2018;17 - 18;0;0;0;310,5;0;14,9;0;218;206,6;0;0;0;0;10;0;0;16,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250,7;0;0;0;0;0;37,3;135,4;0;0;0;0;0;0;0;0;0;;;0;15,9;0;0
02-05-2018;18 - 19;0;0;0;235,8;2,5;0;0;100,2;216,7;0;0;0;0;26,2;0;32,2;16,5;0;0;0;0;0;62;0;0;0;0;0;0;0;0;175,1;0;0;0;0;0;36,8;0;0;0;0;0;0;0;0;0;0;;;0;5,2;0;0
02-05-2018;19 - 20;0;0;0;198,6;9,7;0;0;79;164;0;0;2,7;0;27,1;0;26,8;16,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0;0;0;0;0;6;0;0;0;0;0;0;0;30,7;0;0;;;0;0;0;0
02-05-2018;20 - 21;0;0;0;142,6;2,2;0;0;0;112,3;0;0;6,6;0;5;0;25;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;99,1;0;0;0;0;0;26,3;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0
02-05-2018;21 - 22;0;0;0;52;2,8;0;0;0;112,8;0;0;3;0;14,6;0;14,6;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;60,2;0;0;0;0;20,4;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0
02-05-2018;22 - 23;0;0;0;66,1;0;2,1;55;0;103,6;0;0;16,1;0;19,6;0;19,6;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,4;0;0;0;0;32,3;0;0;0;0;0;0;22,6;29;0;0;0;;;0;4,6;0;0
02-05-2018;23 - 00;0;0;100;0;9,8;0;41;0;0;10,8;67,7;0;0;23,9;0;23,9;0;15;0;0;0;0;0;0;0,5;0;0;0;0;0;91,3;0;0;0;0;0;26,9;0;41,5;0;0;0;15,2;0;0;5,4;0;0;;;9,8;0;0;0
03-05-2018;00 - 01;0;4,8;0;11,5;1,4;0;37,1;0;0;3,6;0;20;0;0;0;0;0;8;0;0;0;0;182,7;0;138,7;0;0;0;0;0;0;35,9;0;0;0;0;14,9;0;180,8;0;0;0;2,3;0;0;2,5;0;0;;;5;0;0;0
03-05-2018;01 - 02;5,3;0;23,9;0;15,2;0;42,6;0;0;17,7;0;44,2;0;0;0;0;0;8;0;0;0;0;331,7;0;140,9;0;0;0;0;0;0;8,6;0;0;0;0;39,1;0;195,4;0;0;0;1,2;0;0;1,6;0;0;;;0;0;0;0
03-05-2018;02 - 03;122,9;0;43,6;0;130,9;0;36,6;0;0;0;0;103,9;0;0;0;0;0;8;0;0;0;0;357,6;0;141,5;0;0;0;0;0;0;0;0;0;0;0;78,1;0;203,1;0;0;0;0;0;0;0,4;0;0;;;0;0;0;0
03-05-2018;03 - 04;0;236,9;0;96,9;0;226,8;0;30,4;0;0;42,9;0;20;0;0;0;0;0;0;0;0;0;0;242,9;129,9;0;0;0;0;0;0;38,6;0;0;0;0;17,3;0;42,5;0;40,5;0;0;0,2;0;0;0;0;;;0;0,2;0;0
03-05-2018;04 - 05;0;276,1;0;89,9;0;276,6;0;0;0;44,6;81,9;0;0;2;11,8;0;0;0;0;0;0;0;0;302,3;0;0,5;0;0;0;0;37,5;0;0;0;0;0;19,6;0;80,8;0;0;0;2,1;0;0;2,6;0;0;;;0;0,5;0;0
03-05-2018;05 - 06;0;0;0;46,6;3,5;0;0;0;55,9;0;0;31,2;0;0;0;0;0;4,8;0;0;0;0;0;120;0;0;0;0;0;0;0;73,1;0;0;0;0;0;1,8;0;80;0;0;14;0;0;15,2;0;0;;;0;0;0;0
03-05-2018;06 - 07;0;0;25;0;0;0;0;0;0;0;0;0;0;0;30;0;1,5;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0,5;0;0;0;6,5;0;37,5;0;0;44,5;0;0;37,5;0;0;37,5;0;0;;;0;0;6,5;0
03-05-2018;07 - 08;0;0;49,2;0;45;0;0;0;0;0;0;0;5,2;0;20,2;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;32,8;0;0;0;10;0;0;0;70,1;0;0;0;0;0;0;0;0;0;;;0;0;10;0
03-05-2018;08 - 09;0;0;61,9;0;46,2;0;0;0;0;0;0;0;0;0;25;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;35,4;0;0;0;0;0;92,1;0;30,2;0;0;0;49,5;0;0;91,4;0;0;;;0;0;0;0
03-05-2018;09 - 10;0;0;25,9;0;35,7;0;0;0;0;0;0;0;0;0;4,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,9;0;0;0;0;0;6,2;0;37,2;0;0;0;0;0;0;0;0;0;;;0;0;0;0
03-05-2018;10 - 11;0;0;25,1;0;72;0;0;0;0;0;0;0;0;0;4,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,9;0;0;0;0;0;0;0,5;45,7;0;0;0;0;0;0;0;0;0;;;0;0;0;0
03-05-2018;11 - 12;0;1,4;22,8;0;76,3;0;7,4;0;0;0;0;0;0;0;4,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,3;0;0;0;0;0;22,9;0;136,8;0;0;0;0;0;0;16,2;0;0;;;0;0;0;0
03-05-2018;12 - 13;59,9;0;33;0;64,5;0;58;0;0;0;0;0;0;12,3;0;27,5;0;20;0;5;0;0;0;0;0;12;0;0;0;0;8,4;0;0;0;0;0;39;0;32,1;0;0;0;22,2;0;0;36,2;0;0;;;0;0;0;1
