Delivery,Dayahead SE3,Intraday SE3,Dayahead SE3 (s),Intraday SE3 (s)
2015-10-16 16:00:00,23.76,23.7,-0.7086852500371241,-0.6631802442667828
2015-10-16 17:00:00,24.2,24.45,-0.6752018812658467,-0.6075337862584465
2015-10-16 18:00:00,25.3,25.63,-0.5914934593376524,-0.5199833589919972
2015-10-16 19:00:00,25.15,24.75,-0.6029082441460426,-0.5852752030551118
2015-10-16 20:00:00,24.04,24.4,-0.6873776517281295,-0.6112435501256689
2015-10-16 21:00:00,23.72,22.75,-0.7117291926526951,-0.7336657577440088
2015-10-16 22:00:00,23.3,22.0,-0.7436905901161872,-0.7893122157523451
2015-10-16 23:00:00,22.8,21.39,-0.7817398728108209,-0.8345713349324586
2015-10-17 00:00:00,22.77,20.65,-0.784022829772499,-0.8894758401673507
2015-10-17 01:00:00,22.47,19.38,-0.8068523993892793,-0.9837038423948002
2015-10-17 02:00:00,22.38,22.23,-0.8137012702743134,-0.772247301963122
2015-10-17 03:00:00,22.37,21.3,-0.8144622559282059,-0.841248909893459
2015-10-17 04:00:00,22.47,21.23,-0.8068523993892793,-0.8464425793075704
2015-10-17 05:00:00,22.81,21.52,-0.7809788871569284,-0.8249259488776804
2015-10-17 06:00:00,23.04,23.0,-0.7634762171173969,-0.7151169384078967
2015-10-17 07:00:00,23.37,23.51,-0.7383636905389385,-0.6772773469622279
2015-10-17 08:00:00,23.6,23.99,-0.7208610204994069,-0.6416636138368927
2015-10-17 09:00:00,23.9,24.34,-0.698031450882627,-0.6156952667663357
2015-10-17 10:00:00,23.84,24.57,-0.7025973648059829,-0.5986303529771125
2015-10-17 11:00:00,23.76,24.82,-0.7086852500371241,-0.5800815336410003
2015-10-17 12:00:00,23.51,24.97,-0.727709891384441,-0.5689522420393333
2015-10-17 13:00:00,23.27,25.08,-0.7459735470778653,-0.5607907615314439
2015-10-17 14:00:00,23.17,24.4,-0.7535834036167919,-0.6112435501256689
2015-10-17 15:00:00,23.12,24.25,-0.7573883318862553,-0.6223728417273361
2015-10-17 16:00:00,23.31,25.27,-0.7429296044622947,-0.5466936588359986
2015-10-17 17:00:00,23.86,26.29,-0.7010753934981976,-0.4710144759446612
2015-10-17 18:00:00,25.09,25.31,-0.6074741580693986,-0.5437258477422208
2015-10-17 19:00:00,24.73,25.99,-0.6348696416095349,-0.4932730591479958
2015-10-17 20:00:00,23.86,25.38,-0.7010753934981976,-0.5385321783281093
2015-10-17 21:00:00,23.7,25.4,-0.7132511639604804,-0.5370482727812204
2015-10-17 22:00:00,23.46,24.53,-0.7315148196539044,-0.6015981640708904
2015-10-17 23:00:00,23.09,24.19,-0.7596712888479334,-0.6268245583680029
2015-10-18 00:00:00,23.12,22.0,-0.7573883318862553,-0.7893122157523451
2015-10-18 01:00:00,22.87,21.8,-0.7764129732335722,-0.8041512712212348
2015-10-18 02:00:00,22.74,22.6,-0.7863057867341772,-0.744795049345676
2015-10-18 03:00:00,22.73,22.77,-0.7870667723880697,-0.7321818521971198
2015-10-18 04:00:00,22.85,22.92,-0.7779349445413575,-0.7210525605954524
2015-10-18 05:00:00,23.06,22.3,-0.7619542458096116,-0.7670536325490105
2015-10-18 06:00:00,23.23,23.86,-0.749017489693436,-0.651308999891671
2015-10-18 07:00:00,23.48,23.86,-0.7299928483461191,-0.651308999891671
2015-10-18 08:00:00,23.66,23.66,-0.716295106576051,-0.6661480553605607
2015-10-18 09:00:00,24.0,23.76,-0.6904215943437001,-0.6587285276261157
2015-10-18 10:00:00,24.3,20.6,-0.6675920247269198,-0.8931856040345729
2015-10-18 11:00:00,24.27,24.82,-0.6698749816885979,-0.5800815336410003
2015-10-18 12:00:00,24.02,24.92,-0.6888996230359148,-0.5726620059065555
2015-10-18 13:00:00,23.96,23.53,-0.6934655369592707,-0.6757934414153388
2015-10-18 14:00:00,23.8,26.37,-0.7056413074215535,-0.46507885375710517
2015-10-18 15:00:00,23.72,26.03,-0.7117291926526951,-0.49030524805421766
2015-10-18 16:00:00,23.84,25.77,-0.7025973648059829,-0.5095960201637744
2015-10-18 17:00:00,25.02,26.11,-0.6128010576466474,-0.48436962586666193
2015-10-18 18:00:00,26.18,24.68,-0.5245267217950971,-0.5904688724692232
2015-10-18 19:00:00,26.01,25.94,-0.5374634779112725,-0.496982823015218
2015-10-18 20:00:00,25.43,24.94,-0.5816006458370477,-0.5711781003596665
2015-10-18 21:00:00,24.82,26.04,-0.6280207707245008,-0.4895632952807733
2015-10-18 22:00:00,24.31,25.47,-0.6668310390730273,-0.531854603367109
2015-10-18 23:00:00,23.63,23.33,-0.7185780635377291,-0.6906324968842288
2015-10-19 00:00:00,23.27,23.33,-0.7459735470778653,-0.6906324968842288
2015-10-19 01:00:00,23.26,23.33,-0.7467345327317578,-0.6906324968842288
2015-10-19 02:00:00,23.27,22.26,-0.7459735470778653,-0.7700214436427884
2015-10-19 03:00:00,23.38,22.26,-0.737602704885046,-0.7700214436427884
2015-10-19 04:00:00,23.7,20.0,-0.7132511639604804,-0.9377027704412421
2015-10-19 05:00:00,24.04,20.5,-0.6873776517281295,-0.9006051317690178
2015-10-19 06:00:00,25.81,25.94,-0.5526831909891261,-0.496982823015218
2015-10-19 07:00:00,43.89,40.0,0.8231788712488289,0.5462027764477275
2015-10-19 08:00:00,51.76,50.0,1.4220745808623634,1.2881555498922124
2015-10-19 09:00:00,50.01,51.04,1.2889020914311453,1.3653186383304388
2015-10-19 10:00:00,52.66,52.5,1.490563289712704,1.4736437432533336
2015-10-19 11:00:00,50.61,50.12,1.3345612306647059,1.297058983173546
2015-10-19 12:00:00,47.97,45.76,1.13366101803704,0.9735675739517506
2015-10-19 13:00:00,41.95,38.0,0.6755476543936503,0.3978122217588306
2015-10-19 14:00:00,38.22,36.22,0.39170000549168255,0.2657446280857122
2015-10-19 15:00:00,34.95,32.5,0.14285769666877837,-0.010261803635636077
2015-10-19 16:00:00,34.46,31.27,0.10556939962803719,-0.10152199476930775
2015-10-19 17:00:00,46.47,41.54,1.0195131699531388,0.6604635035581782
2015-10-19 18:00:00,58.73,49.96,1.9524815816255572,1.2851877387984345
2015-10-19 19:00:00,53.26,40.42,1.5362224289462645,0.5773647929323961
2015-10-19 20:00:00,34.45,31.18,0.10480841397414466,-0.10819956973030809
2015-10-19 21:00:00,27.78,25.0,-0.40276901717226915,-0.5667263837189996
2015-10-19 22:00:00,25.53,24.04,-0.5739907892981209,-0.6379538499696703
2015-10-19 23:00:00,24.52,22.65,-0.6508503403412811,-0.7410852854784538
2015-10-20 00:00:00,24.57,24.21,-0.6470454120718176,-0.625340652821114
2015-10-20 01:00:00,24.27,23.95,-0.6698749816885979,-0.6446314249306706
2015-10-20 02:00:00,24.2,23.8,-0.6752018812658467,-0.6557607165323378
2015-10-20 03:00:00,24.28,23.6,-0.6691139960347051,-0.6705997720012274
2015-10-20 04:00:00,24.89,23.72,-0.622693871147252,-0.6616963387198939
2015-10-20 05:00:00,25.64,25.35,-0.5656199471053015,-0.5407580366484426
2015-10-20 06:00:00,35.03,33.36,0.14894558189991963,0.053546134880589576
2015-10-20 07:00:00,57.23,45.58,1.838333733541656,0.9602124240297499
2015-10-20 08:00:00,63.99,55.97,2.352760035573104,1.7311013556385697
2015-10-20 09:00:00,63.19,53.66,2.29188118326169,1.5597102649728936
2015-10-20 10:00:00,60.52,50.1,2.0886980136723463,1.2955750776266572
2015-10-20 11:00:00,58.7,49.67,1.9501986246638796,1.2636711083685446
2015-10-20 12:00:00,39.99,36.38,0.5263944662306861,0.2776158724608242
2015-10-20 13:00:00,39.9,34.21,0.5195455953456518,0.11661212062337088
2015-10-20 14:00:00,35.21,30.46,0.16264332366998774,-0.16162016941831092
2015-10-20 15:00:00,34.42,29.03,0.10252545701246656,-0.26771941602087224
2015-10-20 16:00:00,32.65,27.12,-0.03216900372653702,-0.40943239574876883
2015-10-20 17:00:00,36.0,34.59,0.22276119032750893,0.1448063260142615
2015-10-20 18:00:00,53.07,43.86,1.5217637015223038,0.8325965469972986
2015-10-20 19:00:00,35.96,29.71,0.21971724771193832,-0.21726662742664726
2015-10-20 20:00:00,27.16,25.84,-0.44995012771361503,-0.504402350749663
2015-10-20 21:00:00,25.77,25.62,-0.5557271336046968,-0.5207253117654416
2015-10-20 22:00:00,24.8,25.07,-0.6295427420322861,-0.5615327143048883
2015-10-20 23:00:00,24.08,24.61,-0.6843337091125589,-0.5956625418833347
2015-10-21 00:00:00,23.77,24.72,-0.7079242643832316,-0.5875010613754453
2015-10-21 01:00:00,23.64,24.98,-0.7178170778838363,-0.5682102892658886
2015-10-21 02:00:00,23.5,24.98,-0.7284708770383338,-0.5682102892658886
2015-10-21 03:00:00,23.56,26.15,-0.7239049631149779,-0.481401814772884
2015-10-21 04:00:00,23.96,26.89,-0.6934655369592707,-0.42649730953799203
2015-10-21 05:00:00,24.75,22.4,-0.6333476703017495,-0.7596341048145658
2015-10-21 06:00:00,25.41,27.6,-0.583122617144833,-0.37381866262343355
2015-10-21 07:00:00,31.7,32.08,-0.104462640846341,-0.041423820120304565
2015-10-21 08:00:00,39.87,36.54,0.5172626383839737,0.2894871168359357
2015-10-21 09:00:00,29.39,28.49,-0.28025032689554863,-0.3077848657868746
2015-10-21 10:00:00,28.27,27.34,-0.3654807201315282,-0.39310943473299026
2015-10-21 11:00:00,27.18,25.61,-0.4484281564058297,-0.5214672645388861
2015-10-21 12:00:00,26.54,25.04,-0.4971312382549609,-0.5637585726252218
2015-10-21 13:00:00,26.22,22.99,-0.5214827791795265,-0.7158588911813413
2015-10-21 14:00:00,26.04,22.27,-0.5351805209495946,-0.7692794908693441
2015-10-21 15:00:00,25.54,23.12,-0.5732298036442283,-0.7062135051265628
2015-10-21 16:00:00,25.3,23.73,-0.5914934593376524,-0.6609543859464492
2015-10-21 17:00:00,25.73,24.06,-0.5587710762202674,-0.6364699444227814
2015-10-21 18:00:00,25.89,24.9,-0.5465953057579847,-0.5741459114534446
2015-10-21 19:00:00,25.29,24.1,-0.5922544449915452,-0.6335021333290032
2015-10-21 20:00:00,24.41,24.19,-0.6592211825341004,-0.6268245583680029
2015-10-21 21:00:00,23.49,23.41,-0.7292318626922266,-0.6846968746966727
2015-10-21 22:00:00,22.47,22.39,-0.8068523993892793,-0.7603760575880102
2015-10-21 23:00:00,21.29,22.17,-0.8966487065486148,-0.7766990186037888
2015-10-22 00:00:00,21.24,21.3,-0.9004536348180783,-0.841248909893459
2015-10-22 01:00:00,21.33,21.35,-0.8936047639330442,-0.8375391460262366
2015-10-22 02:00:00,21.1,21.2,-0.9111074339725754,-0.848668437627904
2015-10-22 03:00:00,21.37,21.24,-0.8905608213174733,-0.845700626534126
2015-10-22 04:00:00,22.05,22.04,-0.8388137968527715,-0.7863444046585673
2015-10-22 05:00:00,22.8,22.8,-0.7817398728108209,-0.7299559938767863
2015-10-22 06:00:00,23.99,24.13,-0.6911825799975929,-0.6312762750086699
2015-10-22 07:00:00,25.74,24.91,-0.5580100905663749,-0.57340395868
2015-10-22 08:00:00,26.22,25.53,-0.5214827791795265,-0.5274028867264419
2015-10-22 09:00:00,25.94,24.4,-0.5427903774885212,-0.6112435501256689
2015-10-22 10:00:00,25.62,22.97,-0.5671419184130868,-0.7173427967282302
2015-10-22 11:00:00,25.23,22.09,-0.5968203589149012,-0.7826346407913448
2015-10-22 12:00:00,24.86,23.38,-0.6249768281089302,-0.6869227330170063
2015-10-22 13:00:00,24.83,22.35,-0.6272597850706082,-0.763343868681788
2015-10-22 14:00:00,24.72,22.02,-0.6356306272634277,-0.7878283102054562
2015-10-22 15:00:00,24.49,23.39,-0.6531332973029592,-0.6861807802435617
2015-10-22 16:00:00,24.32,23.76,-0.6660700534191345,-0.6587285276261157
2015-10-22 17:00:00,24.73,23.89,-0.6348696416095349,-0.6490831415713375
2015-10-22 18:00:00,24.93,22.07,-0.6196499285316814,-0.7841185463382337
2015-10-22 19:00:00,24.66,24.19,-0.6401965411867836,-0.6268245583680029
2015-10-22 20:00:00,23.9,20.26,-0.698031450882627,-0.9184119983316854
2015-10-22 21:00:00,23.3,23.03,-0.7436905901161872,-0.7128910800875631
2015-10-22 22:00:00,22.56,22.65,-0.8000035285042453,-0.7410852854784538
2015-10-22 23:00:00,21.28,20.46,-0.8974096922025073,-0.9035729428627958
2015-10-23 00:00:00,19.83,19.0,-1.0077526120169453,-1.0118980477856905
2015-10-23 01:00:00,17.9,17.62,-1.1546228432182315,-1.1142875305210294
2015-10-23 02:00:00,16.04,15.95,-1.2961661748422688,-1.2381936436862584
2015-10-23 03:00:00,16.56,16.21,-1.2565949208398497,-1.2189028715767019
2015-10-23 04:00:00,20.81,19.49,-0.9331760179354632,-0.9755423618869109
2015-10-23 05:00:00,22.4,21.1,-0.8121792989665281,-0.8560879653623487
2015-10-23 06:00:00,23.37,21.23,-0.7383636905389385,-0.8464425793075704
2015-10-23 07:00:00,24.35,23.06,-0.6637870964574564,-0.7106652217672298
2015-10-23 08:00:00,24.93,23.15,-0.6196499285316814,-0.7039876468062295
2015-10-23 09:00:00,24.94,25.0,-0.6188889428777886,-0.5667263837189996
2015-10-23 10:00:00,24.94,26.81,-0.6188889428777886,-0.43243293172554803
2015-10-23 11:00:00,24.53,25.9,-0.6500893546873883,-0.49995063410899615
2015-10-23 12:00:00,24.25,25.53,-0.6713969529963832,-0.5274028867264419
2015-10-23 13:00:00,24.15,24.71,-0.6790068095353101,-0.5882430141488897
2015-10-23 14:00:00,24.2,24.01,-0.6752018812658467,-0.6401797082900036
2015-10-23 15:00:00,24.38,24.57,-0.6615041394957786,-0.5986303529771125
2015-10-23 16:00:00,24.7,24.11,-0.637152598571213,-0.6327601805555588
2015-10-23 17:00:00,25.42,24.09,-0.5823616314909402,-0.6342440861024478
2015-10-23 18:00:00,26.3,24.56,-0.515394893948385,-0.5993723057505571
2015-10-23 19:00:00,26.22,27.52,-0.5214827791795265,-0.37975428481098955
2015-10-23 20:00:00,25.47,26.56,-0.578556703221477,-0.45098175106166016
2015-10-23 21:00:00,25.16,25.72,-0.6021472584921499,-0.5133057840309969
2015-10-23 22:00:00,24.8,24.31,-0.6295427420322861,-0.6179211250866692
2015-10-23 23:00:00,23.82,23.99,-0.7041193361137682,-0.6416636138368927
2015-10-24 00:00:00,23.85,22.14,-0.7018363791520901,-0.7789248769241223
2015-10-24 01:00:00,23.52,21.28,-0.7269489057305485,-0.842732815440348
2015-10-24 02:00:00,23.25,20.34,-0.7474955183856506,-0.9124763761441296
2015-10-24 03:00:00,23.18,20.49,-0.7528224179628994,-0.9013470845424625
2015-10-24 04:00:00,23.23,20.64,-0.749017489693436,-0.8902177929407951
2015-10-24 05:00:00,23.57,20.89,-0.723143977461085,-0.8716689736046829
2015-10-24 06:00:00,23.83,21.0,-0.7033583504598757,-0.8635074930967936
2015-10-24 07:00:00,23.81,22.4,-0.704880321767661,-0.7596341048145658
2015-10-24 08:00:00,24.04,22.76,-0.6873776517281295,-0.7329238049705642
2015-10-24 09:00:00,24.56,22.88,-0.6478063977257105,-0.7240203716892305
2015-10-24 10:00:00,24.75,22.32,-0.6333476703017495,-0.7655697270021216
2015-10-24 11:00:00,24.74,22.33,-0.6341086559556423,-0.7648277742286772
2015-10-24 12:00:00,24.6,22.51,-0.6447624551101395,-0.7514726243066763
2015-10-24 13:00:00,24.28,23.51,-0.6691139960347051,-0.6772773469622279
2015-10-24 14:00:00,24.0,23.93,-0.6904215943437001,-0.6461153304775595
2015-10-24 15:00:00,23.96,22.53,-0.6934655369592707,-0.7499887187597873
2015-10-24 16:00:00,24.26,22.23,-0.6706359673424904,-0.772247301963122
2015-10-24 17:00:00,24.84,23.11,-0.6264987994167155,-0.7069554579000074
2015-10-24 18:00:00,25.0,24.28,-0.6143230289544327,-0.6201469834070025
2015-10-24 19:00:00,24.71,23.43,-0.6363916129173202,-0.6832129691497838
2015-10-24 20:00:00,23.85,23.54,-0.7018363791520901,-0.6750514886418946
2015-10-24 21:00:00,23.42,21.67,-0.734558762269475,-0.813796657276013
2015-10-24 22:00:00,22.92,21.33,-0.7726080449641087,-0.8390230515731257
2015-10-24 23:00:00,22.38,20.31,-0.8137012702743134,-0.9147022344644632
2015-10-25 00:00:00,22.39,20.4,-0.8129402846204206,-0.9080246595034628
2015-10-25 01:00:00,21.54,21.38,-0.877624065201298,-0.8353132877059033
2015-10-25 02:00:00,20.77,20.28,-0.9362199605510338,-0.9169280927847965
2015-10-25 03:00:00,20.11,19.9,-0.9864450137079503,-0.945122298175687
2015-10-25 04:00:00,20.95,19.3,-0.9225222187809657,-0.989639464582356
2015-10-25 05:00:00,22.03,20.57,-0.8403357681605568,-0.8954114623549064
2015-10-25 06:00:00,22.11,19.89,-0.8342478829294155,-0.9458642509491314
2015-10-25 07:00:00,22.39,21.0,-0.8129402846204206,-0.8635074930967936
2015-10-25 08:00:00,22.93,22.64,-0.7718470593102162,-0.741827238251898
2015-10-25 09:00:00,23.31,24.22,-0.7429296044622947,-0.6245987000476696
2015-10-25 10:00:00,23.51,23.89,-0.727709891384441,-0.6490831415713375
2015-10-25 11:00:00,23.36,26.32,-0.7391246761928313,-0.46878861762432766
2015-10-25 12:00:00,22.99,22.4,-0.7672811453868603,-0.7596341048145658
2015-10-25 13:00:00,22.87,21.66,-0.7764129732335722,-0.8145386100494576
2015-10-25 14:00:00,22.93,22.09,-0.7718470593102162,-0.7826346407913448
2015-10-25 15:00:00,23.23,21.76,-0.749017489693436,-0.8071190823150126
2015-10-25 16:00:00,24.06,21.58,-0.6858556804203442,-0.8204742322370137
2015-10-25 17:00:00,24.98,24.69,-0.615845000262218,-0.5897269196957786
2015-10-25 18:00:00,25.35,26.0,-0.587688531068189,-0.4925311063745512
2015-10-25 19:00:00,25.17,25.34,-0.6013862728382571,-0.5414999894218873
2015-10-25 20:00:00,24.88,25.0,-0.6234548568011449,-0.5667263837189996
2015-10-25 21:00:00,24.57,25.0,-0.6470454120718176,-0.5667263837189996
2015-10-25 22:00:00,24.15,24.49,-0.6790068095353101,-0.6045659751646685
2015-10-25 23:00:00,23.74,23.61,-0.7102072213449098,-0.6698578192277831
2015-10-26 00:00:00,24.35,26.79,-0.6637870964574564,-0.43391683727243696
2015-10-26 01:00:00,24.05,22.98,-0.6866166660742367,-0.7166008439547856
2015-10-26 02:00:00,24.08,22.68,-0.6843337091125589,-0.7388594271581201
2015-10-26 03:00:00,24.4,22.63,-0.6599821681879933,-0.7425691910253427
2015-10-26 04:00:00,25.14,24.38,-0.6036692297999352,-0.6127274556725578
2015-10-26 05:00:00,25.49,24.38,-0.5770347319136917,-0.6127274556725578
2015-10-26 06:00:00,27.91,25.96,-0.3928762036716645,-0.4954989174683291
2015-10-26 07:00:00,51.83,47.78,1.427401480439612,1.1234420341875369
2015-10-26 08:00:00,52.18,46.4,1.4540359783258558,1.0210525514521978
2015-10-26 09:00:00,49.11,40.92,1.2204133825808048,0.6144624316046202
2015-10-26 10:00:00,41.03,39.15,0.6055369742355241,0.4831367907049462
2015-10-26 11:00:00,40.03,39.24,0.5294384088462567,0.4898143656659468
2015-10-26 12:00:00,35.53,35.53,0.18699486459455333,0.2145498867180429
2015-10-26 13:00:00,32.88,32.28,-0.014666333687005206,-0.02658476465141466
2015-10-26 14:00:00,36.09,35.23,0.22961006121254326,0.19229130351470805
2015-10-26 15:00:00,36.1,38.15,0.23037104686643578,0.4089415133604977
2015-10-26 16:00:00,48.59,46.38,1.180842128578386,1.019568645905309
2015-10-26 17:00:00,53.74,58.62,1.572749740333113,1.9277188406013581
2015-10-26 18:00:00,55.0,61.15,1.66863393272359,2.1154328922828127
2015-10-26 19:00:00,34.3,36.44,0.09339362916575411,0.28206758910149077
2015-10-26 20:00:00,26.19,25.2,-0.5237657361412044,-0.55188732825011
2015-10-26 21:00:00,25.46,25.17,-0.5793176888753696,-0.5541131865704433
2015-10-26 22:00:00,25.02,25.41,-0.6128010576466474,-0.5363063200077758
2015-10-26 23:00:00,24.02,23.66,-0.6888996230359148,-0.6661480553605607
2015-10-27 00:00:00,23.98,25.0,-0.6919435656514854,-0.5667263837189996
2015-10-27 01:00:00,23.5,23.0,-0.7284708770383338,-0.7151169384078967
2015-10-27 02:00:00,23.35,22.82,-0.7398856618467238,-0.7284720883298974
2015-10-27 03:00:00,23.7,23.63,-0.7132511639604804,-0.6683739136808942
2015-10-27 04:00:00,24.49,24.5,-0.6531332973029592,-0.6038240223912239
2015-10-27 05:00:00,25.11,24.24,-0.6059521867616133,-0.6231147945007807
2015-10-27 06:00:00,27.2,27.41,-0.4469061850980444,-0.38791576531887884
2015-10-27 07:00:00,34.43,33.66,0.10328644266635907,0.0758047180839239
2015-10-27 08:00:00,46.49,46.27,1.0210351412609242,1.0114071653974197
2015-10-27 09:00:00,36.55,38.57,0.2646154012916058,0.4401035298451662
2015-10-27 10:00:00,46.36,50.15,1.0111423277603193,1.2992848414938796
2015-10-27 11:00:00,35.9,37.44,0.2151513337885821,0.35626286644593924
2015-10-27 12:00:00,30.81,38.73,-0.17219036404278906,0.4519747742202777
2015-10-27 13:00:00,30.12,38.03,-0.2246983741613834,0.4000380800791641
2015-10-27 14:00:00,29.67,34.63,-0.2589427285865537,0.14777413710803938
2015-10-27 15:00:00,29.43,32.55,-0.277206384279978,-0.006552039768413865
2015-10-27 16:00:00,30.72,37.47,-0.17903923492782312,0.3584887247662728
2015-10-27 17:00:00,52.8,55.55,1.5012170888672014,1.6999393391539013
2015-10-27 18:00:00,50.4,54.41,1.3185805319329598,1.6153567229812298
2015-10-27 19:00:00,29.92,32.87,-0.23991808723923683,0.017190448981809672
2015-10-27 20:00:00,27.68,28.28,-0.410378873711196,-0.3233658740292086
2015-10-27 21:00:00,26.24,26.92,-0.5199608078717411,-0.42427145121765847
2015-10-27 22:00:00,25.6,25.67,-0.5686638897208721,-0.5170155478982191
2015-10-27 23:00:00,24.82,24.29,-0.6280207707245008,-0.6194050306335581
2015-10-28 00:00:00,24.83,25.5,-0.6272597850706082,-0.5296287450467755
2015-10-28 01:00:00,24.51,25.81,-0.6516113259951736,-0.5066282090699965
2015-10-28 02:00:00,24.05,24.96,-0.6866166660742367,-0.5696941948127776
2015-10-28 03:00:00,24.14,24.83,-0.6797677951892026,-0.5793395808675561
2015-10-28 04:00:00,24.68,25.44,-0.6386745698789983,-0.5340804616874423
2015-10-28 05:00:00,24.85,24.9,-0.6257378137628227,-0.5741459114534446
2015-10-28 06:00:00,25.58,25.28,-0.5701858610286576,-0.545951706062554
2015-10-28 07:00:00,28.86,33.09,-0.32058256655186046,0.033513409997588776
2015-10-28 08:00:00,29.43,34.76,-0.277206384279978,0.15741952316281735
2015-10-28 09:00:00,28.86,33.49,-0.32058256655186046,0.06319152093536806
2015-10-28 10:00:00,28.85,25.99,-0.321343552205753,-0.4932730591479958
2015-10-28 11:00:00,28.5,24.34,-0.34797805009199667,-0.6156952667663357
2015-10-28 12:00:00,28.44,26.55,-0.35254396401535265,-0.45172370383510446
2015-10-28 13:00:00,27.32,28.0,-0.43777435725133224,-0.3441405516856542
2015-10-28 14:00:00,26.87,22.09,-0.4720187116765025,-0.7826346407913448
2015-10-28 15:00:00,27.65,27.09,-0.4126618306728741,-0.4116582540691024
2015-10-28 16:00:00,29.09,30.97,-0.3030798965123289,-0.12378057797264233
2015-10-28 17:00:00,30.97,31.69,-0.16001459358050626,-0.07035997828463925
2015-10-28 18:00:00,30.55,33.18,-0.19197599104399843,0.04019098495858887
2015-10-28 19:00:00,28.9,33.29,-0.31753862393628984,0.04835246546647816
2015-10-28 20:00:00,26.58,28.59,-0.49408729563939024,-0.30036533805242965
2015-10-28 21:00:00,25.97,27.08,-0.5405074205268433,-0.41240020684254697
2015-10-28 22:00:00,25.4,26.13,-0.5838836027987258,-0.48288572031977295
2015-10-28 23:00:00,24.9,25.25,-0.6219328854933595,-0.5481775643828876
2015-10-29 00:00:00,25.06,24.99,-0.6097571150310767,-0.5674683364924443
2015-10-29 01:00:00,24.93,24.11,-0.6196499285316814,-0.6327601805555588
2015-10-29 02:00:00,24.91,23.83,-0.6211718998394667,-0.6535348582120045
2015-10-29 03:00:00,25.14,24.77,-0.6036692297999352,-0.5837912975082229
2015-10-29 04:00:00,25.87,26.96,-0.54811727706577,-0.4213036401238806
2015-10-29 05:00:00,27.89,28.73,-0.3943981749794498,-0.2899779992242068
2015-10-29 06:00:00,29.58,30.73,-0.26579159947158804,-0.14158744453530986
2015-10-29 07:00:00,29.58,31.43,-0.26579159947158804,-0.08965075039419597
2015-10-29 08:00:00,29.87,30.29,-0.24372301550870026,-0.17423336656686728
2015-10-29 09:00:00,29.52,31.05,-0.27035751339494396,-0.11784495578508632
2015-10-29 10:00:00,29.5,28.54,-0.27187948470272927,-0.30407510191965215
2015-10-29 11:00:00,29.09,28.71,-0.3030798965123289,-0.29146190477109574
2015-10-29 12:00:00,46.57,32.24,1.0271230264920657,-0.029552575745192534
2015-10-29 13:00:00,28.08,30.37,-0.37993944755548914,-0.16829774437931128
2015-10-29 14:00:00,55.03,34.86,1.670916889685268,0.1648390508972623
2015-10-29 15:00:00,49.43,39.4,1.2447649235053704,0.5016856100410584
2015-10-29 16:00:00,38.73,37.32,0.43051027384020873,0.3473594331646056
2015-10-29 17:00:00,64.51,59.73,2.3923312895755235,2.010075598453696
2015-10-29 18:00:00,71.66,62.5,2.936436032108785,2.2155965166978184
2015-10-29 19:00:00,53.04,47.33,1.5194807445606258,1.0900541593825348
2015-10-29 20:00:00,32.58,32.99,-0.03749590330378576,0.026093882263143825
2015-10-29 21:00:00,31.0,29.37,-0.15773163661882814,-0.24249302172375975
2015-10-29 22:00:00,28.11,25.68,-0.377656490593811,-0.5162735951247748
2015-10-29 23:00:00,26.84,25.2,-0.47430166863818063,-0.55188732825011
2015-10-30 00:00:00,25.87,23.0,-0.54811727706577,-0.7151169384078967
2015-10-30 01:00:00,25.55,27.7,-0.5724688179903356,-0.36639913488898884
2015-10-30 02:00:00,25.42,24.52,-0.5823616314909402,-0.602340116844335
2015-10-30 03:00:00,25.61,25.0,-0.5679029040669796,-0.5667263837189996
2015-10-30 04:00:00,27.64,26.34,-0.41342281632676664,-0.46730471207743873
2015-10-30 05:00:00,29.43,27.08,-0.277206384279978,-0.41240020684254697
2015-10-30 06:00:00,36.02,30.35,0.22428316163529452,-0.1697816499262002
2015-10-30 07:00:00,52.05,30.35,1.4441431648252507,-0.1697816499262002
2015-10-30 08:00:00,53.68,48.7,1.568183826409757,1.1917016893444294
2015-10-30 09:00:00,54.0,46.04,1.5925353673343225,0.9943422516081963
2015-10-30 10:00:00,52.0,42.4,1.4403382365557877,0.7242714420744037
2015-10-30 11:00:00,49.36,47.45,1.2394380239281215,1.0989575926638688
2015-10-30 12:00:00,44.55,49.09,0.8734039244057451,1.2206378475087645
2015-10-30 13:00:00,43.87,43.08,0.8216568999410433,0.7747242306686287
2015-10-30 14:00:00,43.6,36.91,0.8011102872859415,0.31693936945338147
2015-10-30 15:00:00,30.97,30.13,-0.16001459358050626,-0.18610461094197905
2015-10-30 16:00:00,46.37,34.07,1.011903313414212,0.10622478179514806
2015-10-30 17:00:00,30.95,41.19,-0.16153656488829157,0.634495156487621
2015-10-30 18:00:00,27.5,29.98,-0.42407661548126413,-0.19723390254364623
2015-10-30 19:00:00,26.62,29.43,-0.49104335302381935,-0.23804130508309293
2015-10-30 20:00:00,25.89,26.53,-0.5465953057579847,-0.45320760938199345
2015-10-30 21:00:00,25.64,25.44,-0.5656199471053015,-0.5340804616874423
2015-10-30 22:00:00,25.29,24.2,-0.5922544449915452,-0.6260826055945585
2015-10-30 23:00:00,24.8,23.86,-0.6295427420322861,-0.651308999891671
2015-10-31 00:00:00,24.56,20.77,-0.6478063977257105,-0.8805724068860168
